Date,Total Revenue,Cost of Revenue,Gross Profit,Operating Expense,Operating Income,Net Non Operating Interest Income Expense,Other Income Expense,Pretax Income,Tax Provision,Earnings from Equity Interest Net of Tax,Net Income Common Stockholders,Diluted NI Available to Com Stockholders,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares,Total Operating Income as Reported,Total Expenses,Net Income from Continuing & Discontinued Operation,Normalized Income,Interest Income,Interest Expense,Net Interest Income,EBIT,EBITDA,Reconciled Cost of Revenue,Reconciled Depreciation,Net Income from Continuing Operation Net Minority Interest,Total Unusual Items Excluding Goodwill,Total Unusual Items,Normalized EBITDA,Tax Rate for Calcs,Tax Effect of Unusual Items,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization,Common Stock Equity,Capital Lease Obligations,Net Tangible Assets,Working Capital,Invested Capital,Tangible Book Value,Total Debt,Net Debt,Share Issued,Ordinary Shares Number,Treasury Shares Number,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,End Cash Position,Income Tax Paid Supplemental Data,Interest Paid Supplemental Data,Capital Expenditure,Issuance of Debt,Repayment of Debt,Repurchase of Capital Stock,Free Cash Flow
2024-09-15,604334000.0,494254000.0,110080000.0,55704000.0,54376000.0,1098000.0,-1371000.0,54103000.0,9602000.0,-82000.0,44419000.0,44419000.0,4.28,4.19,10380000.0,10637500.0,54376000.0,549958000.0,44419000.0,45268666.99,3850000.0,2752000.0,1098000.0,56855000.0,106528000.0,494254000.0,49673000.0,44419000.0,-1033000.0,-1033000.0,107561000.0,0.0,-183333.01,433068250.0,288176500.0,144891750.0,196397750.0,144891750.0,67622250.0,120557500.0,6123500.0,196397750.0,120557500.0,119128250.0,12893000.0,10708750.0,10216250.0,492500.0,107952000.0,-64354000.0,-21440000.0,72225000.0,12983000.0,2707000.0,-59612000.0,1813000.0,-22947000.0,-6000000.0,48340000.0
2023-12-31,574785000.0,480980000.0,93805000.0,56953000.0,36852000.0,-233000.0,938000.0,37557000.0,7120000.0,-12000.0,30425000.0,30425000.0,2.95,2.9,10304000.0,10492000.0,36852000.0,537933000.0,30425000.0,29521380.04,2949000.0,3182000.0,-233000.0,40739000.0,89402000.0,480980000.0,48663000.0,30425000.0,1115000.0,1115000.0,88287000.0,0.0,211380.04,527854000.0,325979000.0,201875000.0,260189000.0,201875000.0,77297000.0,171399000.0,7434000.0,260189000.0,171399000.0,135611000.0,12893000.0,10898000.0,10383000.0,515000.0,84946000.0,-49833000.0,-15879000.0,73890000.0,11179000.0,3112000.0,-52729000.0,18129000.0,-33737000.0,-6000000.0,32217000.0
2022-12-31,513983000.0,446343000.0,67640000.0,55392000.0,12248000.0,-1378000.0,-16806000.0,-5936000.0,-3217000.0,-3000.0,-2722000.0,-2722000.0,-0.27,-0.27,10189000.0,10189000.0,12248000.0,501735000.0,-2722000.0,10128140.0,989000.0,2367000.0,-1378000.0,-3569000.0,38352000.0,446343000.0,41921000.0,-2722000.0,-16266000.0,-16266000.0,54618000.0,0.0,-3415860.0,462675000.0,316632000.0,146043000.0,213193000.0,146043000.0,72968000.0,119658000.0,-8602000.0,213193000.0,119658000.0,140118000.0,13262000.0,10757000.0,10242000.0,515000.0,46752000.0,-37601000.0,9718000.0,54253000.0,6035000.0,2142000.0,-63645000.0,62719000.0,-46753000.0,-6000000.0,-16893000.0
2021-12-31,469822000.0,403507000.0,66315000.0,41436000.0,24879000.0,-1361000.0,14633000.0,38151000.0,4791000.0,4000.0,33364000.0,33364000.0,3.3,3.24,10120000.0,10300000.0,24879000.0,444943000.0,33364000.0,20551997.17,448000.0,1809000.0,-1361000.0,39960000.0,74393000.0,403507000.0,34433000.0,33364000.0,14652000.0,14652000.0,59741000.0,0.0,1839997.17,420549000.0,282304000.0,138245000.0,186989000.0,138245000.0,67651000.0,117767000.0,19314000.0,186989000.0,117767000.0,116395000.0,12524000.0,10640000.0,10180000.0,460000.0,46327000.0,-58154000.0,6291000.0,36477000.0,3688000.0,1772000.0,-61053000.0,26959000.0,-20506000.0,-6000000.0,-14726000.0
2020-12-31,386064000.0,334564000.0,51500000.0,28601000.0,22899000.0,-1092000.0,2371000.0,24178000.0,2863000.0,16000.0,21331000.0,21331000.0,2.13,2.09,10000000.0,10200000.0,22899000.0,363165000.0,21331000.0,19189626.23,555000.0,1647000.0,-1092000.0,25825000.0,51076000.0,334564000.0,25251000.0,21331000.0,2429000.0,2429000.0,48647000.0,0.0,287626.23,321195000.0,227791000.0,93404000.0,125220000.0,93404000.0,52573000.0,73406000.0,6348000.0,125220000.0,73406000.0,84389000.0,12893000.0,10540000.0,10060000.0,480000.0,66064000.0,-59611000.0,-1104000.0,42377000.0,1713000.0,1630000.0,-40140000.0,17321000.0,-18425000.0,-6000000.0,25924000.0
