Date,Total Revenue,Cost of Revenue,Gross Profit,Operating Expense,Operating Income,Net Non Operating Interest Income Expense,Other Income Expense,Pretax Income,Tax Provision,Net Income Common Stockholders,Diluted NI Available to Com Stockholders,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares,Total Operating Income as Reported,Total Expenses,Net Income from Continuing & Discontinued Operation,Normalized Income,Interest Income,Interest Expense,Net Interest Income,EBIT,EBITDA,Reconciled Cost of Revenue,Reconciled Depreciation,Net Income from Continuing Operation Net Minority Interest,Total Unusual Items Excluding Goodwill,Total Unusual Items,Normalized EBITDA,Tax Rate for Calcs,Tax Effect of Unusual Items,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization,Common Stock Equity,Capital Lease Obligations,Net Tangible Assets,Working Capital,Invested Capital,Tangible Book Value,Total Debt,Net Debt,Share Issued,Ordinary Shares Number,Treasury Shares Number,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,End Cash Position,Income Tax Paid Supplemental Data,Interest Paid Supplemental Data,Capital Expenditure,Issuance of Debt,Repayment of Debt,Repurchase of Capital Stock,Free Cash Flow
TTM,14997000.0,9590000.0,5407000.0,4672000.0,735000.0,-364000.0,-447000.0,-75000.0,73000.0,2476000.0,2476000.0,4.9,4.9,507500.0,507500.0,273000.0,14262000.0,2476000.0,208770.0,96000.0,460000.0,-364000.0,385000.0,1643000.0,9590000.0,1258000.0,-157000.0,-463000.0,-463000.0,2106000.0,0.0,-97230.0,27525750.0,19473250.0,8052500.0,20324500.0,8000250.0,598750.0,-4088250.0,4019250.0,21571750.0,-4088250.0,14170250.0,10673250.0,683494.94,504648.89249999996,178846.0525,1174000.0,3299000.0,-4073000.0,2126000.0,294000.0,103000.0,-660000.0,6894000.0,-3265000.0,-377333.3333333333,514000.0
12/31/2023,14813000.0,9838000.0,4975000.0,4563000.0,412000.0,-442000.0,-74000.0,-103000.0,-34000.0,2656000.0,2656000.0,5.25,5.25,506000.0,506000.0,390000.0,14401000.0,2656000.0,-23070.0,70000.0,512000.0,-442000.0,409000.0,1672000.0,9838000.0,1263000.0,-76000.0,-79000.0,-79000.0,1751000.0,0.0,-26070.0,28276000.0,19808000.0,8468000.0,19532000.0,8402000.0,566000.0,-4191000.0,3097000.0,22200000.0,-4191000.0,14364000.0,10604000.0,683494.94,507633.05,175861.89,1726000.0,3213000.0,-3489000.0,3198000.0,294000.0,103000.0,-692000.0,6894000.0,-2634000.0,-377333.3333333333,1034000.0
12/31/2022,14506000.0,9440000.0,5066000.0,4435000.0,631000.0,-395000.0,-2886000.0,-2650000.0,4000.0,-2433000.0,-2433000.0,-4.83,-4.83,504000.0,504000.0,-2243000.0,13875000.0,-2433000.0,-379740.0,20000.0,415000.0,-395000.0,-2235000.0,-855000.0,9440000.0,1380000.0,-2666000.0,-2894000.0,-2894000.0,2039000.0,0.0,-607740.0,28287000.0,22392000.0,5895000.0,21065000.0,5833000.0,567000.0,-7412000.0,3266000.0,22469000.0,-7412000.0,17203000.0,14918000.0,683494.94,504432.35,179062.59,1211000.0,-931000.0,-1438000.0,1722000.0,294000.0,103000.0,-620000.0,6894000.0,-954000.0,-32000.0,591000.0
12/31/2021,12146000.0,7426000.0,4720000.0,3384000.0,1336000.0,-193000.0,-27000.0,1116000.0,83000.0,1284000.0,1284000.0,2.56,2.53,502000.0,508000.0,1350000.0,10810000.0,1284000.0,1045150.0,14000.0,207000.0,-193000.0,1323000.0,2190000.0,7426000.0,867000.0,1022000.0,-25000.0,-25000.0,2215000.0,0.0,-1850.0,33521000.0,24400000.0,9121000.0,26226000.0,9077000.0,650000.0,-8551000.0,4636000.0,26737000.0,-8551000.0,18310000.0,14709000.0,683494.94,501615.43,181879.52,2222000.0,-11200000.0,8245000.0,2956000.0,294000.0,103000.0,-691000.0,11903000.0,-2823000.0,-600000.0,1531000.0
12/31/2020,11673000.0,7086000.0,4587000.0,3036000.0,1551000.0,-134000.0,-125000.0,1292000.0,182000.0,1102000.0,1102000.0,2.17,2.13,509000.0,517000.0,1616000.0,10122000.0,1102000.0,1208532.51,19000.0,153000.0,-134000.0,1445000.0,2268000.0,7086000.0,823000.0,1102000.0,-124000.0,-124000.0,2392000.0,0.0,-17467.49,20019000.0,11293000.0,8726000.0,14475000.0,8689000.0,612000.0,3801000.0,5078000.0,14881000.0,3801000.0,6804000.0,2462000.0,683494.94,504914.74,178580.21,1868000.0,-1179000.0,-345000.0,3736000.0,294000.0,103000.0,-709000.0,1885000.0,-1181000.0,-500000.0,1159000.0
12/31/2019,13627000.0,8676000.0,4951000.0,4018000.0,933000.0,-305600.0,-711800.0,-84000.0,61600.0,1017000.0,1017000.0,2.0100000000000002,1.996,505700.0,508500.0,277200.0,12694000.0,1017000.0,411928.502,43800.0,349400.0,-305600.0,265400.0,1383600.0,8676000.0,1118200.0,-155000.0,-717000.0,-717000.0,2100600.0,0.0,-150071.498,27525750.0,19473250.0,8052500.0,20324500.0,8000250.0,598750.0,-4088250.0,4019250.0,21571750.0,-4088250.0,14170250.0,10673250.0,683494.94,504648.89249999996,178846.0525,1640200.0,-1359600.0,-220000.0,2747600.0,294000.0,103000.0,-674400.0,6894000.0,-2171400.0,-377333.3333333333,965800.0
