Date,Total Revenue,Cost of Revenue,Gross Profit,Operating Expense,Operating Income,Net Non Operating Interest Income Expense,Other Income Expense,Pretax Income,Tax Provision,Net Income Common Stockholders,Diluted NI Available to Com Stockholders,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares,Total Operating Income as Reported,Total Expenses,Net Income from Continuing & Discontinued Operation,Normalized Income,Interest Income,Interest Expense,Net Interest Income,EBIT,EBITDA,Reconciled Cost of Revenue,Reconciled Depreciation,Net Income from Continuing Operation Net Minority Interest,Total Unusual Items Excluding Goodwill,Total Unusual Items,Normalized EBITDA,Tax Rate for Calcs,Tax Effect of Unusual Items,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization,Common Stock Equity,Capital Lease Obligations,Net Tangible Assets,Working Capital,Invested Capital,Tangible Book Value,Total Debt,Share Issued,Ordinary Shares Number,Treasury Shares Number,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,End Cash Position,Income Tax Paid Supplemental Data,Interest Paid Supplemental Data,Capital Expenditure,Issuance of Capital Stock,Issuance of Debt,Repayment of Debt,Repurchase of Capital Stock,Free Cash Flow
TTM,13489100.0,1867400.0,11621700.0,7555800.0,4065900.0,556300.0,-35000.0,4587200.0,265500.0,4321700.0,4321700.0,40.31,37.77,107200.0,114400.0,3904900.0,9423200.0,4321700.0,4340354.01,623300.0,67000.0,556300.0,4654200.0,5107400.0,1867400.0,453200.0,4321700.0,-19800.0,-19800.0,5127200.0,0.0,-1145.99,26223200.0,6615400.0,19607800.0,21588500.0,19607800.0,719225.0,19117600.0,11490675.0,21588500.0,19117600.0,2699925.0,129642.0775,108660.95749999999,20981.12,4070500.0,-2806800.0,-1284400.0,1929000.0,944800.0,51450.0,-886100.0,1689300.0,3481900.0,-1500000.0,-2973700.0,3184400.0
12/31/2023,13117200.0,1815800.0,11301400.0,7068200.0,4233200.0,422900.0,-456800.0,4199300.0,245700.0,3953600.0,3953600.0,37.05,34.77,106700.0,113700.0,4047100.0,8884000.0,3953600.0,4364628.8,495900.0,73000.0,422900.0,4272300.0,4693300.0,1815800.0,421000.0,3953600.0,-436800.0,-436800.0,5130100.0,0.0,-25771.2,33080200.0,7107100.0,25973100.0,27956000.0,25973100.0,720000.0,24934500.0,16055800.0,27956000.0,24934500.0,2702900.0,134918.15,109418.15,25500.0,4594000.0,-3185100.0,-1790100.0,2737800.0,870300.0,73100.0,-926400.0,1145500.0,3481900.0,-1500000.0,-2935600.0,3667600.0
12/31/2022,12172900.0,1560400.0,10612500.0,5618500.0,4994000.0,100700.0,-235900.0,4858800.0,520400.0,4338400.0,4338400.0,40.51,38.22,107100.0,113500.0,4738900.0,7178900.0,4338400.0,4556917.1,160100.0,59400.0,100700.0,4918200.0,5259600.0,1560400.0,341400.0,4338400.0,-244700.0,-244700.0,5504300.0,0.0,-26182.9,29214500.0,6550500.0,22664000.0,24645400.0,22664000.0,720000.0,21748500.0,12742800.0,24645400.0,21748500.0,2701400.0,132200.0,109600.0,22600.0,5014900.0,-3784600.0,-1009000.0,3119400.0,1502400.0,53700.0,-1616900.0,1519500.0,3481900.0,-1500000.0,-2528500.0,3398000.0
12/31/2021,16071700.0,2437500.0,13634200.0,4639400.0,8994800.0,-11500.0,342500.0,9325800.0,1250500.0,8075300.0,8075300.0,76.4,71.97,105700.0,112200.0,8946800.0,7076900.0,8075300.0,7782159.0,45800.0,57300.0,-11500.0,9383100.0,9669300.0,2437500.0,286200.0,8075300.0,338500.0,338500.0,9330800.0,0.0,45359.0,25434800.0,6666000.0,18768800.0,20748800.0,18768800.0,719700.0,18762100.0,10082400.0,20748800.0,18762100.0,2699700.0,128067.73,108674.77,19392.96,7081300.0,-5384700.0,-1005800.0,2898100.0,1218400.0,55800.0,-551900.0,1672300.0,3481900.0,-1500000.0,-2678100.0,6529400.0
12/31/2020,8497100.0,1119900.0,7377200.0,3800600.0,3576600.0,-56900.0,290700.0,3810400.0,297200.0,3513200.0,3513200.0,32.65,30.52,107600.0,115100.0,3576600.0,4920500.0,3513200.0,3513200.0,331275.0,56900.0,-56900.0,3867300.0,4103200.0,1119900.0,235900.0,3513200.0,-90700.0,-90700.0,4103200.0,0.0,-1935.272500000001,17163300.0,6138000.0,11025300.0,13003800.0,11025300.0,717200.0,11025300.0,7081700.0,13003800.0,11025300.0,2695700.0,123382.43,106950.91,16431.52,2618100.0,-70600.0,-1970500.0,2207300.0,188100.0,23200.0,-614600.0,2575200.0,3481900.0,-1500000.0,-6527600.0,2003500.0
12/31/2019,12669600.0,1760200.0,10909400.0,5736500.0,5172900.0,202300.0,-18900.0,5356300.0,515860.0,4840440.0,4840440.0,45.384,42.650000000000006,106860.0,113780.0,5042860.0,7496700.0,4840440.0,4911451.782,331275.0,62720.0,202300.0,5419020.0,5766560.0,1760200.0,347540.0,4840440.0,-90700.0,-90700.0,5839120.0,0.0,-1935.272500000001,26223200.0,6615400.0,19607800.0,21588500.0,19607800.0,719225.0,19117600.0,11490675.0,21588500.0,19117600.0,2699925.0,129642.0775,108660.95749999999,20981.12,4675760.0,-3046360.0,-1411960.0,2578320.0,944800.0,51450.0,-919180.0,1720360.0,3481900.0,-1500000.0,-3528700.0,3756580.0
