Date,Total Revenue,Cost of Revenue,Gross Profit,Operating Expense,Operating Income,Net Non Operating Interest Income Expense,Other Income Expense,Pretax Income,Tax Provision,Earnings from Equity Interest Net of Tax,Net Income Common Stockholders,Diluted NI Available to Com Stockholders,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares,Total Operating Income as Reported,Total Expenses,Net Income from Continuing & Discontinued Operation,Normalized Income,Interest Income,Interest Expense,Net Interest Income,EBIT,EBITDA,Reconciled Cost of Revenue,Reconciled Depreciation,Net Income from Continuing Operation Net Minority Interest,Total Unusual Items Excluding Goodwill,Total Unusual Items,Normalized EBITDA,Tax Rate for Calcs,Tax Effect of Unusual Items,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization,Common Stock Equity,Capital Lease Obligations,Net Tangible Assets,Working Capital,Invested Capital,Tangible Book Value,Total Debt,Net Debt,Share Issued,Ordinary Shares Number,Treasury Shares Number,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,End Cash Position,Income Tax Paid Supplemental Data,Interest Paid Supplemental Data,Capital Expenditure,Issuance of Debt,Repayment of Debt,Repurchase of Capital Stock,Free Cash Flow
TTM,14483000.0,8801000.0,5682000.0,4361000.0,1321000.0,-223000.0,-116000.0,982000.0,256000.0,10000.0,728000.0,728000.0,2.74,2.73,266950.0,267500.0,1203000.0,13162000.0,728000.0,819759.67,33000.0,256000.0,-223000.0,1238000.0,1622000.0,8757000.0,384000.0,734000.0,-116000.0,-116000.0,1738000.0,0.0,-30240.33,13020883.25,7226289.0,5794594.25,8728589.75,5761929.5,1374443.5,117732.5,1917885.25,8909464.0,117732.5,4521978.0,2856746.0,321986.4,281267.0,40719.4,1119000.0,-2435000.0,-273000.0,315000.0,288000.0,252000.0,-368000.0,2771000.0,-2490000.0,-185000.0,751000.0
12/31/2023,13866000.0,8291000.0,5575000.0,4153000.0,1422000.0,-170000.0,-17000.0,1235000.0,306000.0,15000.0,936000.0,936000.0,3.51,3.5,267600.0,268300.0,1357000.0,12444000.0,936000.0,954784.0,44000.0,214000.0,-170000.0,1449000.0,1768000.0,8255000.0,319000.0,942000.0,-17000.0,-17000.0,1785000.0,0.0,-4216.0,15079000.0,8898000.0,6181000.0,9822000.0,6167000.0,1387000.0,-746000.0,1550000.0,10418000.0,-746000.0,5638000.0,3952000.0,323100.0,267200.0,55900.0,1356000.0,-2442000.0,1102000.0,299000.0,305000.0,197000.0,-358000.0,4611000.0,-3106000.0,-38000.0,998000.0
12/31/2022,12794000.0,7571000.0,5223000.0,3781000.0,1442000.0,-63000.0,139000.0,1518000.0,385000.0,11000.0,1149000.0,1149000.0,4.15,4.14,277100.0,278000.0,1581000.0,11352000.0,1149000.0,1039167.0,15000.0,78000.0,-63000.0,1596000.0,1860000.0,7544000.0,264000.0,1143000.0,139000.0,139000.0,1721000.0,0.0,35167.0,12038000.0,6547000.0,5491000.0,8075000.0,5453000.0,1279000.0,481000.0,1987000.0,8109000.0,481000.0,3935000.0,2378000.0,322400.0,267300.0,55100.0,1250000.0,172000.0,-1394000.0,278000.0,346000.0,71000.0,-222000.0,1644000.0,-1692000.0,-1040000.0,1028000.0
12/31/2021,13089000.0,7767000.0,5322000.0,3828000.0,1494000.0,-51000.0,-44000.0,1399000.0,331000.0,23000.0,1091000.0,1091000.0,3.68,3.66,296836.0,297722.0,1474000.0,11595000.0,1091000.0,1123616.0,21000.0,72000.0,-51000.0,1471000.0,1755000.0,7743000.0,284000.0,1090000.0,-44000.0,-44000.0,1799000.0,0.0,-10384.0,12606000.0,6795000.0,5811000.0,8549000.0,5772000.0,1412000.0,486000.0,2089000.0,8584000.0,486000.0,4224000.0,2538000.0,321578.0,287015.0,34563.0,1367000.0,-419000.0,-985000.0,274000.0,423000.0,76000.0,-293000.0,5035000.0,-4950000.0,-877000.0,1074000.0
12/31/2020,11628830.0,7035559.0,4593271.0,3538357.0,1054914.0,-128190.0,-41729.0,884995.0,249498.0,5012.0,638423.0,638423.0,2.1,2.1,304640.0,305006.0,985577.0,10573916.0,638423.0,668479.42,6764.0,128190.0,-128190.0,1013185.0,1312185.0,7008851.0,299000.0,638518.0,-41729.0,-41729.0,1353914.0,0.0,-11767.58,12360533.0,6665156.0,5695377.0,8468359.0,5655718.0,1419774.0,249930.0,2045541.0,8526856.0,249930.0,4290912.0,2558984.0,320867.6,303553.0,17314.6,1444000.0,-166000.0,-1513000.0,312000.0,248000.0,107000.0,-173000.0,952000.0,-2318000.0,-117000.0,1271000.0
12/31/2019,13172166.0,7893111.8,5279054.2,3932271.4,1346782.8,-127038.0,-15945.8,1203799.0,305499.6,12802.4,908484.6,908484.6,3.2359999999999998,3.2260000000000004,282625.2,283305.6,1320115.4,11825383.2,908484.6,921161.218,23952.8,149638.0,-127038.0,1353437.0,1663437.0,7861570.2,310000.0,909503.6,-15945.8,-15945.8,1679382.8,0.0,-4288.182000000001,13020883.25,7226289.0,5794594.25,8728589.75,5761929.5,1374443.5,117732.5,1917885.25,8909464.0,117732.5,4521978.0,2856746.0,321986.4,281267.0,40719.4,1307200.0,-1058000.0,-612600.0,295600.0,322000.0,140600.0,-282800.0,3002600.0,-2911200.0,-451400.0,1024400.0
