Date,Total Revenue,Cost of Revenue,Gross Profit,Operating Expense,Operating Income,Net Non Operating Interest Income Expense,Other Income Expense,Pretax Income,Tax Provision,Net Income Common Stockholders,Diluted NI Available to Com Stockholders,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares,Total Operating Income as Reported,Total Expenses,Net Income from Continuing & Discontinued Operation,Normalized Income,Interest Income,Interest Expense,Net Interest Income,EBIT,EBITDA,Reconciled Cost of Revenue,Reconciled Depreciation,Net Income from Continuing Operation Net Minority Interest,Total Unusual Items Excluding Goodwill,Total Unusual Items,Normalized EBITDA,Tax Rate for Calcs,Tax Effect of Unusual Items,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization,Common Stock Equity,Capital Lease Obligations,Net Tangible Assets,Working Capital,Invested Capital,Tangible Book Value,Total Debt,Net Debt,Share Issued,Ordinary Shares Number,Treasury Shares Number,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,End Cash Position,Income Tax Paid Supplemental Data,Interest Paid Supplemental Data,Capital Expenditure,Issuance of Capital Stock,Issuance of Debt,Repayment of Debt,Repurchase of Capital Stock,Free Cash Flow
TTM,"4,685,297.00","2,029,994.00","2,655,303.00","1,271,182.00","1,384,121.00","-45,708.00","-73,615.00","1,264,798.00","243,847.00","1,020,951.00","1,020,951.00",6.94,6.92,"147,021.00","147,550.00","1,319,893.00","3,301,176.00","1,020,951.00","1,076,047.31",--,"45,708.00","-45,708.00","1,310,506.00","1,526,715.00","1,860,306.00","216,209.00","1,020,951.00","-68,273.00","-68,273.00","1,594,988.00",0.00,"-13,176.69",,,,,,,,,,,,,,,,"1,401,260.00","-269,784.00","-1,119,287.00","238,361.00","278,400.00","45,708.00","-114,856.00","53,094.00","105,000.00","-835,000.00","-150,011.00","1,286,404.00"
6/30/2024,"4,685,297.00","2,029,994.00","2,655,303.00","1,271,182.00","1,384,121.00","-45,708.00","-73,615.00","1,264,798.00","243,847.00","1,020,951.00","1,020,951.00",--,--,--,--,"1,319,893.00","3,301,176.00","1,020,951.00","1,076,047.31",--,"45,708.00","-45,708.00","1,310,506.00","1,526,715.00","1,860,306.00","216,209.00","1,020,951.00","-68,273.00","-68,273.00","1,594,988.00",0.00,"-13,176.69","6,872,394.00","2,008,351.00","4,864,043.00","5,561,356.00","4,864,043.00","166,722.00","1,536,084.00","1,447,064.00","5,571,256.00","1,536,084.00","873,935.00","468,852.00","189,565.11","146,901.05","42,664.07","1,401,260.00","-269,784.00","-1,119,287.00","238,361.00","278,400.00","45,708.00","-114,856.00","53,094.00","105,000.00","-835,000.00","-150,011.00","1,286,404.00"
6/30/2023,"4,222,993.00","1,867,331.00","2,355,662.00","1,203,665.00","1,151,997.00","-47,379.00","-2,954.00","1,101,664.00","204,108.00","897,556.00","897,556.00",6.12,6.09,"146,765.00","147,455.00","1,131,871.00","3,070,996.00","897,556.00","889,387.26",--,"47,379.00","-47,379.00","1,149,043.00","1,346,605.00","1,711,789.00","197,562.00","897,556.00","10,023.00","10,023.00","1,336,582.00",0.00,"1,854.26","6,751,708.00","2,621,805.00","4,129,903.00","5,561,137.00","4,129,903.00","138,772.00","807,263.00","1,609,297.00","5,571,039.00","807,263.00","1,579,908.00","1,213,245.00","188,900.58","147,064.35","41,836.23","693,299.00","-1,159,845.00","422,874.00","227,891.00","216,866.00","47,379.00","-134,000.00","49,142.00","1,070,000.00","-405,000.00",--,"559,299.00"
6/30/2022,"3,578,127.00","1,553,816.00","2,024,311.00","1,022,161.00","1,002,150.00","-22,312.00","-19,355.00","960,483.00","181,046.00","779,437.00","779,437.00",5.34,5.30,"146,066.00","147,043.00","1,000,286.00","2,575,977.00","779,437.00","790,858.59",--,"22,312.00","-22,312.00","982,795.00","1,176,636.00","1,391,053.00","193,841.00","779,437.00","-14,066.00","-14,066.00","1,190,702.00",0.00,"-2,644.41","5,095,853.00","1,735,102.00","3,360,751.00","4,126,076.00","3,360,751.00","142,309.00","1,078,365.00","1,242,179.00","4,135,992.00","1,078,365.00","917,550.00","501,531.00","188,246.96","146,410.72","41,836.23","351,147.00","-229,918.00","-128,363.00","273,710.00","478,120.00","22,312.00","-156,036.00","47,384.00","288,000.00","-166,000.00",--,"195,111.00"
6/30/2021,"3,196,825.00","1,357,725.00","1,839,100.00","926,749.00","912,351.00","-23,627.00","-5,062.00","883,662.00","409,157.00","474,505.00","474,505.00",3.27,3.24,"145,313.00","146,451.00","903,678.00","2,284,474.00","474,505.00","480,836.29",362.00,"23,989.00","-23,627.00","912,351.00","1,103,869.00","1,197,285.00","191,518.00","474,505.00","-8,673.00","-8,673.00","1,112,542.00",0.00,"-2,341.71","4,728,125.00","1,842,446.00","2,885,679.00","3,529,030.00","2,885,679.00","138,364.00","565,196.00","662,991.00","3,541,030.00","565,196.00","793,715.00","360,073.00","187,484.59","145,648.36","41,836.23","736,718.00","-158,462.00","-764,632.00","295,278.00","221,359.00","23,989.00","-116,826.00","37,790.00","90,000.00","-612,000.00",--,"619,892.00"
6/30/2020,--,--,--,--,--,--,--,--,--,--,--,4.31,4.27,"144,338.00","145,652.00",--,--,--,--,"1,021.00",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
