Date,Total Revenue,Cost of Revenue,Gross Profit,Operating Expense,Operating Income,Net Non Operating Interest Income Expense,Other Income Expense,Pretax Income,Tax Provision,Net Income Common Stockholders,Diluted NI Available to Com Stockholders,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares,Total Operating Income as Reported,Total Expenses,Net Income from Continuing & Discontinued Operation,Normalized Income,Interest Income,Interest Expense,Net Interest Income,EBIT,EBITDA,Reconciled Cost of Revenue,Reconciled Depreciation,Net Income from Continuing Operation Net Minority Interest,Total Unusual Items Excluding Goodwill,Total Unusual Items,Normalized EBITDA,Tax Rate for Calcs,Tax Effect of Unusual Items,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization,Common Stock Equity,Capital Lease Obligations,Net Tangible Assets,Working Capital,Invested Capital,Tangible Book Value,Total Debt,Net Debt,Share Issued,Ordinary Shares Number,Treasury Shares Number,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,End Cash Position,Income Tax Paid Supplemental Data,Interest Paid Supplemental Data,Capital Expenditure,Issuance of Debt,Repayment of Debt,Repurchase of Capital Stock,Free Cash Flow
TTM,"6,062,888.00","1,953,438.00","4,109,450.00","2,963,888.00","1,145,562.00","-81,506.00","-3,474.00","1,060,582.00","231,849.00","828,733.00","828,733.00",10.59,10.51,"78,359.00","78,998.00","1,138,498.00","4,917,326.00","828,733.00","834,252.77",--,"120,032.00","-81,506.00","1,180,614.00","1,378,314.00","1,953,438.00","197,700.00","828,733.00","-7,064.00","-7,064.00","1,385,378.00",0.00,"-1,544.23",,,,,,,,,,,,,,,,"1,114,076.00","-109,233.00","-913,378.00","1,264,893.00",--,--,"-108,457.00","274,400.00","-278,600.00","-932,533.00","1,005,619.00"
12/31/2023,"5,906,956.00","1,903,240.00","4,003,716.00","2,892,645.00","1,111,071.00","-94,246.00","130,304.00","1,147,129.00","264,663.00","882,466.00","882,466.00",11.17,11.08,"79,004.00","79,680.00","1,236,894.00","4,795,885.00","882,466.00","783,341.90","38,526.00","132,772.00","-94,246.00","1,279,901.00","1,471,004.00","1,903,240.00","191,103.00","882,466.00","128,900.00","128,900.00","1,342,104.00",0.00,"29,775.90","7,835,919.00","7,155,285.00","680,634.00","3,129,330.00","680,634.00","611,899.00","-2,758,584.00","-349,833.00","3,138,930.00","-2,758,584.00","3,070,195.00","1,139,297.00","163,602.07","78,337.54","85,264.53","1,155,737.00","54,157.00","-588,881.00","1,319,599.00","306,682.00","119,038.00","-103,124.00",--,"-7,800.00","-606,188.00","1,052,613.00"
12/31/2022,"5,475,846.00","1,693,771.00","3,782,075.00","2,672,890.00","1,109,185.00","-121,323.00","39,333.00","1,027,195.00","219,396.00","807,799.00","807,799.00",10.08,9.96,"80,178.00","81,067.00","1,100,106.00","4,366,661.00","807,799.00","814,935.09","4,880.00","126,203.00","-121,323.00","1,153,398.00","1,345,344.00","1,693,771.00","191,946.00","807,799.00","-9,079.00","-9,079.00","1,354,423.00",0.00,"-1,942.91","7,299,736.00","7,071,938.00","227,798.00","2,681,405.00","227,798.00","696,984.00","-3,287,127.00","-811,493.00","2,689,205.00","-3,287,127.00","3,158,391.00","1,763,408.00","163,602.07","79,173.55","84,428.51","1,101,422.00","-117,558.00","-1,027,442.00","698,599.00","174,802.00","112,825.00","-108,050.00",--,"-5,931.00","-1,043,742.00","993,372.00"
12/31/2021,"4,733,962.00","1,444,093.00","3,289,869.00","2,368,063.00","921,806.00","-116,620.00","164,684.00","969,870.00","176,310.00","793,560.00","793,560.00",9.33,9.21,"85,026.00","86,177.00","915,751.00","3,812,156.00","793,560.00","673,923.41","1,893.00","118,513.00","-116,620.00","1,088,383.00","1,300,788.00","1,444,093.00","212,405.00","793,560.00","146,255.00","146,255.00","1,154,533.00",0.00,"26,618.41","7,416,324.00","7,045,266.00","371,058.00","2,827,891.00","371,058.00","787,520.00","-3,294,677.00","-758,700.00","2,833,822.00","-3,294,677.00","3,250,284.00","1,706,271.00","163,602.07","82,396.56","81,205.50","1,312,470.00","-80,467.00","-1,157,609.00","760,602.00","253,379.00","101,885.00","-59,834.00","600,000.00","-112,915.00","-1,655,547.00","1,252,636.00"
12/31/2020,"4,099,403.00","1,345,024.00","2,754,379.00","2,257,947.00","496,432.00","-113,549.00","-56,750.00","326,133.00","59,388.00","266,745.00","266,745.00",2.99,2.96,"89,315.00","90,017.00","490,150.00","3,602,971.00","266,745.00","308,541.53","2,087.00","115,636.00","-113,549.00","441,769.00","660,753.00","1,345,024.00","218,984.00","266,745.00","-51,096.00","-51,096.00","711,849.00",0.00,"-9,299.47","7,315,967.00","6,225,539.00","1,090,428.00","3,048,714.00","1,090,428.00","864,161.00","-2,662,117.00","-624,436.00","3,069,229.00","-2,662,117.00","2,842,962.00","1,266,218.00","163,602.07","88,842.08","74,759.99","903,278.00","-83,888.00","-416,224.00","712,583.00","33,921.00","112,249.00","-83,888.00","2,332,000.00","-2,564,221.00","-176,302.00","819,390.00"
12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
