Date,Total Revenue,Cost of Revenue,Gross Profit,Operating Expense,Operating Income,Net Non Operating Interest Income Expense,Other Income Expense,Pretax Income,Tax Provision,Net Income Common Stockholders,Diluted NI Available to Com Stockholders,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares,Total Operating Income as Reported,Total Expenses,Net Income from Continuing & Discontinued Operation,Normalized Income,Interest Income,Interest Expense,Net Interest Income,EBIT,EBITDA,Reconciled Cost of Revenue,Reconciled Depreciation,Net Income from Continuing Operation Net Minority Interest,Total Unusual Items Excluding Goodwill,Total Unusual Items,Normalized EBITDA,Tax Rate for Calcs,Tax Effect of Unusual Items,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization,Common Stock Equity,Capital Lease Obligations,Net Tangible Assets,Working Capital,Invested Capital,Tangible Book Value,Total Debt,Net Debt,Share Issued,Ordinary Shares Number,Treasury Shares Number,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,End Cash Position,Income Tax Paid Supplemental Data,Interest Paid Supplemental Data,Capital Expenditure,Issuance of Capital Stock,Issuance of Debt,Repayment of Debt,Repurchase of Capital Stock,Free Cash Flow
TTM,10190000.0,2850000.0,7340000.0,5295000.0,2045000.0,-23000.0,1534000.0,3556000.0,857000.0,2691000.0,2691000.0,5.15,5.12,516500.0,520000.0,2045000.0,8145000.0,2691000.0,1534695.73,238000.0,261000.0,-23000.0,3817000.0,4165000.0,2519000.0,348000.0,2699000.0,1534000.0,1534000.0,2631000.0,0.0,369695.73,22101500.0,15879500.0,6222000.0,13759750.0,6222000.0,468250.0,1971000.0,4798000.0,14575000.0,1971000.0,8821250.0,6698250.0,1720000.0,583500.0,1136500.0,1966000.0,718000.0,-2797000.0,2561000.0,1100000.0,263000.0,-443000.0,90000.0,1795333.3333333333,-1358000.0,-2392000.0,1523000.0
12/31/2023,10112000.0,2833000.0,7279000.0,5338000.0,1941000.0,-59000.0,1825000.0,3707000.0,932000.0,2767000.0,2767000.0,5.22,5.19,530000.0,533000.0,1941000.0,8171000.0,2767000.0,1408075.0,204000.0,263000.0,-59000.0,3970000.0,4373000.0,2451000.0,403000.0,2775000.0,1825000.0,1825000.0,2548000.0,0.0,458075.0,21620000.0,15224000.0,6396000.0,13369000.0,6396000.0,505000.0,2129000.0,6496000.0,14119000.0,2129000.0,8228000.0,5738000.0,1735000.0,517000.0,1218000.0,2426000.0,240000.0,-2450000.0,2493000.0,746000.0,275000.0,-456000.0,83000.0,1795333.3333333333,-1150000.0,-1401000.0,1970000.0
12/31/2022,9795000.0,2680000.0,7115000.0,4765000.0,2350000.0,-162000.0,-3789000.0,-1601000.0,-327000.0,-1269000.0,-1269000.0,-2.27,-2.27,558000.0,558000.0,2350000.0,7445000.0,-1269000.0,1742044.0,73000.0,235000.0,-162000.0,-1366000.0,-924000.0,2242000.0,442000.0,-1274000.0,-3789000.0,-3789000.0,2865000.0,0.0,-772956.0,20850000.0,15697000.0,5153000.0,12874000.0,5153000.0,549000.0,891000.0,5019000.0,14024000.0,891000.0,9420000.0,6717000.0,1725000.0,539000.0,1186000.0,2254000.0,2461000.0,-3792000.0,2272000.0,540000.0,244000.0,-449000.0,87000.0,1143000.0,-1355000.0,-3143000.0,1805000.0
12/31/2021,10420000.0,2650000.0,7770000.0,4847000.0,2923000.0,-250000.0,-2275000.0,398000.0,146000.0,13608000.0,13608000.0,20.87,20.54,652000.0,663000.0,2923000.0,7497000.0,13608000.0,1694350.0,19000.0,269000.0,-250000.0,667000.0,1169000.0,2157000.0,502000.0,252000.0,-2275000.0,-2275000.0,3444000.0,0.0,-832650.0,26626000.0,16848000.0,9778000.0,17505000.0,9778000.0,350000.0,5600000.0,4489000.0,18860000.0,5600000.0,9432000.0,7703000.0,1715000.0,594000.0,1121000.0,2657000.0,3663000.0,-6532000.0,1406000.0,929000.0,253000.0,-444000.0,93000.0,2478000.0,-1156000.0,-7055000.0,2213000.0
12/31/2020,8894000.0,1797000.0,7097000.0,4461000.0,2636000.0,-266000.0,975000.0,3345000.0,858000.0,5667000.0,5667000.0,7.98,7.89,710000.0,718000.0,2636000.0,6258000.0,5667000.0,1761600.0,38000.0,304000.0,-266000.0,3649000.0,4232000.0,1241000.0,583000.0,2487000.0,975000.0,975000.0,3257000.0,0.0,249600.0,19310000.0,15749000.0,3561000.0,11291000.0,3561000.0,469000.0,-736000.0,3188000.0,11297000.0,-736000.0,8205000.0,6635000.0,1705000.0,684000.0,1021000.0,2419000.0,3794000.0,-5692000.0,1594000.0,493000.0,271000.0,-463000.0,90000.0,1765000.0,-1771000.0,-5137000.0,1956000.0
12/31/2019,9882200.0,2562000.0,7320200.0,4941200.0,2379000.0,-152000.0,-346000.0,1881000.0,493200.0,4692800.0,4692800.0,7.390000000000001,7.294,593300.0,598400.0,2379000.0,7503200.0,4692800.0,1628152.946,114400.0,266400.0,-152000.0,2147400.0,2603000.0,2122000.0,455600.0,1387800.0,-346000.0,-346000.0,2949000.0,0.0,-105647.054,22101500.0,15879500.0,6222000.0,13759750.0,6222000.0,468250.0,1971000.0,4798000.0,14575000.0,1971000.0,8821250.0,6698250.0,1720000.0,583500.0,1136500.0,2344400.0,2175200.0,-4252600.0,2065200.0,761600.0,261200.0,-451000.0,88600.0,1795333.3333333333,-1358000.0,-3825600.0,1893400.0
