Date,Total Revenue,Cost of Revenue,Gross Profit,Operating Expense,Operating Income,Net Non Operating Interest Income Expense,Other Income Expense,Pretax Income,Tax Provision,Net Income Common Stockholders,Diluted NI Available to Com Stockholders,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares,Total Operating Income as Reported,Total Expenses,Net Income from Continuing & Discontinued Operation,Normalized Income,Interest Income,Interest Expense,Net Interest Income,EBIT,EBITDA,Reconciled Cost of Revenue,Reconciled Depreciation,Net Income from Continuing Operation Net Minority Interest,Total Unusual Items Excluding Goodwill,Total Unusual Items,Normalized EBITDA,Tax Rate for Calcs,Tax Effect of Unusual Items,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization,Common Stock Equity,Capital Lease Obligations,Net Tangible Assets,Working Capital,Invested Capital,Tangible Book Value,Total Debt,Share Issued,Ordinary Shares Number,Treasury Shares Number,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,End Cash Position,Income Tax Paid Supplemental Data,Interest Paid Supplemental Data,Capital Expenditure,Issuance of Capital Stock,Issuance of Debt,Repayment of Debt,Repurchase of Capital Stock,Free Cash Flow
TTM,10505000.0,1829000.0,8676000.0,7078000.0,1598000.0,729000.0,-57000.0,2270000.0,-2574000.0,4844000.0,4844000.0,7.6,7.35,638000.0,654000.0,1598000.0,8907000.0,4844000.0,4844000.0,812000.0,179172.0,729000.0,2265000.0,2317000.0,1829000.0,52000.0,4844000.0,-117785.0,-117785.0,2317000.0,0.0,-12653.486666666666,15220624.75,9870179.0,5350445.75,7294586.25,5350445.75,397372.75,4622274.0,5811401.75,7301275.0,4622274.0,2348202.0,632280.25,625430.25,9150.0,4362000.0,-1033000.0,-1938000.0,18372000.0,209000.0,60699.5,-53286.25,3650870.0,1953940.0,-1106500.0,-2751000.0,4362000.0
12/31/2023,9917000.0,1703000.0,8214000.0,6696000.0,1518000.0,638000.0,-54000.0,2102000.0,-2690000.0,4792000.0,4792000.0,7.52,7.24,637000.0,662000.0,1518000.0,8399000.0,4792000.0,4792000.0,721000.0,83000.0,638000.0,2185000.0,2229000.0,1703000.0,44000.0,4792000.0,-117785.0,-117785.0,2229000.0,0.0,-12653.486666666666,20645000.0,12480000.0,8165000.0,10156000.0,8165000.0,313000.0,7373000.0,6559000.0,10156000.0,7373000.0,2304000.0,638000.0,638000.0,9200.0,3884000.0,-1042000.0,-2430000.0,12667000.0,132000.0,55000.0,-53286.25,3650870.0,1953940.0,-1106500.0,-2252000.0,3884000.0
12/31/2022,8399000.0,1499000.0,6900000.0,5009000.0,1891000.0,162000.0,-64000.0,1989000.0,96000.0,1893000.0,1893000.0,2.97,2.79,637000.0,680000.0,1802000.0,6508000.0,1893000.0,1977728.0,186000.0,24000.0,162000.0,2013000.0,2094000.0,1499000.0,81000.0,1893000.0,-89000.0,-89000.0,2183000.0,0.0,-4272.0,16038000.0,10478000.0,5560000.0,7547000.0,5560000.0,354000.0,4876000.0,6883000.0,7547000.0,4876000.0,2341000.0,640000.0,631000.0,9000.0,3430000.0,-28000.0,-689000.0,12103000.0,68000.0,8000.0,-25000.0,3650870.0,1953940.0,-1106500.0,-1500000.0,3430000.0
12/31/2021,5992000.0,1156000.0,4836000.0,4294000.0,542000.0,-425000.0,-417000.0,-300000.0,52000.0,-352000.0,-352000.0,-0.57,-0.57,615891.0,615891.0,429000.0,5450000.0,-352000.0,-269510.0,13000.0,438000.0,-425000.0,138000.0,276000.0,1156000.0,138000.0,-352000.0,-113000.0,-113000.0,389000.0,0.0,-30510.0,13708000.0,8933000.0,4775000.0,6758000.0,4775000.0,435000.0,4070000.0,6027000.0,6758000.0,4070000.0,2418000.0,642724.0,633524.0,9200.0,2313000.0,-1352000.0,1308000.0,9727000.0,17000.0,50000.0,-25322.0,3650870.0,1979000.0,-2208000.0,-2167666.6666666665,2313000.0
12/31/2020,3378199.0,876042.0,2502157.0,5940949.0,-3438792.0,-144571.0,-1098575.0,-4681938.0,-97222.0,-4584716.0,-4584716.0,-16.12,-16.12,284363.0,284363.0,-3590147.0,6816991.0,-4584716.0,-4436539.46,27117.0,171688.0,-144571.0,-4510250.0,-4384374.0,876042.0,125876.0,-4584716.0,-151355.0,-151355.0,-4233019.0,0.0,-3178.46,10491499.0,7589716.0,2901783.0,4717345.0,2901783.0,487491.0,2170096.0,3776607.0,4744100.0,2170096.0,2329808.0,608397.0,599197.0,9200.0,-629732.0,79590.0,2940814.0,7668252.0,15103.0,129798.0,-37371.0,3650870.0,1928880.0,-5000.0,-2167666.6666666665,-667103.0
12/31/2019,7638239.8,1412608.4,6225631.4,5803589.8,422041.6,191885.8,-338115.0,275812.4,-1042644.4,1318456.8,1318456.8,0.2799999999999997,0.13799999999999954,562450.8,579250.8,351370.6,7216198.2,1318456.8,1381535.708,351823.4,179172.0,191885.8,418150.0,506325.2,1412608.4,88175.2,1318456.8,-117785.0,-117785.0,576996.2,0.0,-12653.486666666666,15220624.75,9870179.0,5350445.75,7294586.25,5350445.75,397372.75,4622274.0,5811401.75,7301275.0,4622274.0,2348202.0,632280.25,625430.25,9150.0,2671853.6,-675082.0,-161637.2,12107450.4,88220.6,60699.5,-125452.0,3650870.0,1953940.0,-1106500.0,-2167666.6666666665,2664379.4
