Date,Total Revenue,Cost of Revenue,Gross Profit,Operating Expense,Operating Income,Net Non Operating Interest Income Expense,Other Income Expense,Pretax Income,Tax Provision,Net Income Common Stockholders,Diluted NI Available to Com Stockholders,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares,Total Operating Income as Reported,Total Expenses,Net Income from Continuing & Discontinued Operation,Normalized Income,Interest Income,Interest Expense,Net Interest Income,EBIT,EBITDA,Reconciled Cost of Revenue,Reconciled Depreciation,Net Income from Continuing Operation Net Minority Interest,Total Unusual Items Excluding Goodwill,Total Unusual Items,Normalized EBITDA,Tax Rate for Calcs,Tax Effect of Unusual Items,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization,Common Stock Equity,Capital Lease Obligations,Net Tangible Assets,Working Capital,Invested Capital,Tangible Book Value,Total Debt,Net Debt,Share Issued,Ordinary Shares Number,Treasury Shares Number,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,End Cash Position,Income Tax Paid Supplemental Data,Interest Paid Supplemental Data,Capital Expenditure,Issuance of Debt,Repayment of Debt,Repurchase of Capital Stock,Free Cash Flow
TTM,3808700.0,2239100.0,1569600.0,429400.0,1140200.0,-38500.0,-49000.0,1052700.0,282600.0,765900.0,765900.0,7.5,7.46,105725.0,106175.0,1057700.0,2668500.0,770100.0,798922.97,15900.0,54400.0,-38500.0,1107100.0,1253000.0,2239100.0,145900.0,770100.0,-39400.0,-39400.0,1292400.0,0.0,-10577.03,6954350.0,3353350.0,3601000.0,4928750.0,3601000.0,140550.0,-1144000.0,322550.0,5022100.0,-1144000.0,1561650.0,1030300.0,111846.34,106356.3625,5489.974999999999,2937400.0,-62700.0,-653600.0,3357500.0,335200.0,80700.0,-49900.0,445766.6666666667,-165000.0,-183700.0,2887500.0
12/31/2023,3773500.0,2281300.0,1492200.0,426900.0,1065300.0,-50400.0,32700.0,1047600.0,286200.0,757500.0,757500.0,7.16,7.13,105800.0,106200.0,1057900.0,2708200.0,761400.0,738063.3,12000.0,62400.0,-50400.0,1110000.0,1268000.0,2281300.0,158000.0,761400.0,32100.0,32100.0,1235900.0,0.0,8763.3,7487500.0,3502500.0,3985000.0,5424200.0,3985000.0,171600.0,-760400.0,595900.0,5424200.0,-760400.0,1610800.0,896000.0,105556.82,105527.82,29.0,1075600.0,-55100.0,-656100.0,1397100.0,286400.0,56700.0,-45000.0,445766.6666666667,-305000.0,-83900.0,1030600.0
12/31/2022,3958500.0,2579800.0,1378700.0,408300.0,970400.0,-56400.0,-481100.0,432900.0,197900.0,234100.0,234100.0,2.2,2.19,106300.0,106700.0,489600.0,2988100.0,235000.0,609144.0,3600.0,60000.0,-56400.0,492900.0,659700.0,2579800.0,166800.0,235000.0,-473600.0,-473600.0,1133300.0,0.0,-99456.0,6998900.0,3533600.0,3465300.0,4902600.0,3465300.0,129300.0,-1374600.0,78800.0,5207300.0,-1374600.0,1871300.0,1309300.0,107670.25,105951.2,1719.05,651100.0,-835100.0,81700.0,979900.0,271100.0,51000.0,-59800.0,663600.0,-220000.0,-100900.0,591300.0
12/31/2021,3494800.0,2307200.0,1187600.0,366100.0,821500.0,-47400.0,-18000.0,756100.0,227100.0,527300.0,527300.0,4.93,4.92,107000.0,107200.0,805900.0,2673300.0,529000.0,539220.0,600.0,48000.0,-47400.0,804100.0,971500.0,2307200.0,167400.0,529000.0,-14600.0,-14600.0,986100.0,0.0,-4380.0,6814500.0,3209700.0,3604800.0,4904100.0,3604800.0,129200.0,-1128300.0,362000.0,4904100.0,-1128300.0,1428500.0,957400.0,108159.32,106646.5,1512.82,596800.0,-352700.0,-200300.0,1092200.0,209800.0,42100.0,-51000.0,110000.0,-20000.0,-81300.0,545800.0
12/31/2020,3427100.0,2172800.0,1254300.0,546900.0,707400.0,-37600.0,-9400.0,660400.0,192200.0,467000.0,467000.0,4.28,4.27,109100.0,109300.0,662200.0,2719700.0,468200.0,500246.8,1100.0,38700.0,-37600.0,699100.0,857600.0,2172800.0,158500.0,468200.0,-45200.0,-45200.0,902800.0,0.0,-13153.2,6516500.0,3167600.0,3348900.0,4484100.0,3348900.0,132100.0,-1312700.0,253500.0,4552800.0,-1312700.0,1336000.0,958500.0,125998.97,107299.93,18699.03,1458800.0,-430500.0,-201700.0,1057500.0,191500.0,29200.0,-47400.0,563700.0,-225000.0,-349100.0,1411400.0
12/31/2019,3692520.0,2316040.0,1376480.0,435520.0,940960.0,-46060.0,-104960.0,789940.0,237200.0,550360.0,550360.0,5.214,5.194000000000001,106785.0,107115.0,814660.0,2751560.0,552740.0,637119.414,6640.0,52700.0,-46060.0,842640.0,1001960.0,2316040.0,159320.0,552740.0,-108140.0,-108140.0,1110100.0,0.0,-23760.586,6954350.0,3353350.0,3601000.0,4928750.0,3601000.0,140550.0,-1144000.0,322550.0,5022100.0,-1144000.0,1561650.0,1030300.0,111846.34,106356.3625,5489.974999999999,1343940.0,-347220.0,-326000.0,1576840.0,258800.0,51940.0,-50620.0,445766.6666666667,-187000.0,-159780.0,1293320.0
