Date,Total Revenue,Cost of Revenue,Gross Profit,Operating Expense,Operating Income,Net Non Operating Interest Income Expense,Other Income Expense,Pretax Income,Tax Provision,Net Income Common Stockholders,Diluted NI Available to Com Stockholders,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares,Total Operating Income as Reported,Total Expenses,Net Income from Continuing & Discontinued Operation,Normalized Income,Interest Income,Interest Expense,Net Interest Income,EBIT,EBITDA,Reconciled Cost of Revenue,Reconciled Depreciation,Net Income from Continuing Operation Net Minority Interest,Total Unusual Items Excluding Goodwill,Total Unusual Items,Normalized EBITDA,Tax Rate for Calcs,Tax Effect of Unusual Items,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization,Common Stock Equity,Capital Lease Obligations,Net Tangible Assets,Working Capital,Invested Capital,Tangible Book Value,Total Debt,Net Debt,Share Issued,Ordinary Shares Number,Treasury Shares Number,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,End Cash Position,Income Tax Paid Supplemental Data,Interest Paid Supplemental Data,Capital Expenditure,Issuance of Capital Stock,Issuance of Debt,Repayment of Debt,Repurchase of Capital Stock,Free Cash Flow
TTM,"10,421,000.00","5,155,000.00","5,266,000.00","2,542,000.00","2,724,000.00","-218,000.00","-716,000.00","1,790,000.00","321,000.00","1,464,000.00","1,464,000.00",8.78,8.54,"166,550.00","171,000.00","2,540,000.00","7,697,000.00","1,464,000.00","2,019,593.85","54,000.00","272,000.00","-218,000.00","2,062,000.00","2,399,000.00","4,973,000.00","337,000.00","1,464,000.00","-677,000.00","-677,000.00","3,076,000.00",0.00,"-121,406.15",,,,,,,,,,,,,,,,"2,521,000.00","-421,000.00","-1,409,000.00","1,401,000.00","532,000.00","224,000.00","-260,000.00","69,000.00","1,288,000.00","-1,593,000.00","-550,000.00","2,261,000.00"
12/31/2023,"9,978,000.00","5,008,000.00","4,970,000.00","2,512,000.00","2,458,000.00","-216,000.00","-96,000.00","2,146,000.00","432,000.00","1,709,000.00","1,709,000.00",10.23,9.93,"167,000.00","172,100.00","2,294,000.00","7,520,000.00","1,709,000.00","1,790,498.00","33,000.00","249,000.00","-216,000.00","2,395,000.00","2,751,000.00","4,829,000.00","356,000.00","1,709,000.00","-102,000.00","-102,000.00","2,853,000.00",0.00,"-20,502.00","13,336,000.00","12,597,000.00","739,000.00","5,429,000.00","724,000.00","532,000.00","-3,932,000.00","-11,000.00","6,742,000.00","-3,932,000.00","6,550,000.00","4,313,000.00","167,400.00","166,200.00","1,200.00","2,044,000.00","-414,000.00","-1,295,000.00","1,705,000.00","587,000.00","234,000.00","-253,000.00","104,000.00",--,"-1,000.00","-804,000.00","1,791,000.00"
12/31/2022,"9,112,000.00","4,883,000.00","4,229,000.00","2,363,000.00","1,866,000.00","-226,000.00","-125,000.00","1,515,000.00","148,000.00","1,363,000.00","1,363,000.00",8.14,7.93,"167,500.00","171,900.00","1,661,000.00","7,246,000.00","1,363,000.00","1,491,986.00","14,000.00","240,000.00","-226,000.00","1,755,000.00","2,195,000.00","4,700,000.00","440,000.00","1,363,000.00","-143,000.00","-143,000.00","2,338,000.00",0.00,"-14,014.00","12,814,000.00","12,683,000.00","131,000.00","6,129,000.00","116,000.00","537,000.00","-4,538,000.00","695,000.00","6,130,000.00","-4,538,000.00","6,551,000.00","4,689,000.00","168,500.00","167,500.00","1,000.00","1,823,000.00","-1,387,000.00","-906,000.00","1,325,000.00","307,000.00","226,000.00","-256,000.00","156,000.00","595,000.00","-285,000.00","-836,000.00","1,567,000.00"
12/31/2021,"8,171,000.00","4,131,000.00","4,040,000.00","2,200,000.00","1,840,000.00","-208,000.00","-80,000.00","1,552,000.00","302,000.00","1,245,000.00","1,245,000.00",7.36,7.17,"169,200.00","173,600.00","1,667,000.00","6,331,000.00","1,245,000.00","1,317,450.00","7,000.00","215,000.00","-208,000.00","1,767,000.00","2,205,000.00","3,929,000.00","438,000.00","1,245,000.00","-90,000.00","-90,000.00","2,295,000.00",0.00,"-17,550.00","12,189,000.00","12,212,000.00","-23,000.00","5,648,000.00","-40,000.00","437,000.00","-3,710,000.00","1,349,000.00","5,653,000.00","-3,710,000.00","6,130,000.00","3,819,000.00","169,600.00","168,700.00",900.00,"1,837,000.00","-742,000.00","-429,000.00","1,874,000.00","257,000.00","207,000.00","-243,000.00","102,000.00","844,000.00","-353,000.00","-528,000.00","1,594,000.00"
12/31/2020,"7,414,000.00","3,806,000.00","3,608,000.00","2,113,000.00","1,495,000.00","-220,000.00","-101,000.00","1,174,000.00","221,000.00","949,000.00","949,000.00",5.58,5.45,"170,000.00","174,100.00","1,383,000.00","5,919,000.00","949,000.00","1,034,260.00","13,000.00","233,000.00","-220,000.00","1,407,000.00","1,816,000.00","3,612,000.00","409,000.00","949,000.00","-105,000.00","-105,000.00","1,921,000.00",0.00,"-19,740.00","10,876,000.00","11,417,000.00","-541,000.00","4,605,000.00","-558,000.00","528,000.00","-4,011,000.00","838,000.00","4,617,000.00","-4,011,000.00","5,703,000.00","3,921,000.00","170,200.00","169,400.00",800.00,"1,613,000.00","-437,000.00","-966,000.00","1,254,000.00","181,000.00","217,000.00","-217,000.00","108,000.00","1,692,000.00","-1,714,000.00","-612,000.00","1,396,000.00"
12/31/2019,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
