Date,Total Revenue,Cost of Revenue,Gross Profit,Operating Expense,Operating Income,Net Non Operating Interest Income Expense,Other Income Expense,Pretax Income,Tax Provision,Net Income Common Stockholders,Diluted NI Available to Com Stockholders,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares,Total Operating Income as Reported,Total Expenses,Net Income from Continuing & Discontinued Operation,Normalized Income,Interest Income,Interest Expense,Net Interest Income,EBIT,EBITDA,Reconciled Cost of Revenue,Reconciled Depreciation,Net Income from Continuing Operation Net Minority Interest,Total Unusual Items Excluding Goodwill,Total Unusual Items,Normalized EBITDA,Tax Rate for Calcs,Tax Effect of Unusual Items,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization,Common Stock Equity,Capital Lease Obligations,Net Tangible Assets,Working Capital,Invested Capital,Tangible Book Value,Total Debt,Net Debt,Share Issued,Ordinary Shares Number,Treasury Shares Number,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,End Cash Position,Income Tax Paid Supplemental Data,Interest Paid Supplemental Data,Capital Expenditure,Issuance of Capital Stock,Issuance of Debt,Repayment of Debt,Repurchase of Capital Stock,Free Cash Flow
TTM,16014000.0,9038000.0,6976000.0,2737000.0,4239000.0,-232000.0,10000.0,4017000.0,950000.0,3067000.0,3067000.0,10.23,10.2,299700.0,300650.0,4239000.0,11775000.0,3067000.0,3094486.18,25500.0,283000.0,-232000.0,4300000.0,4692000.0,8748000.0,392000.0,3067000.0,-36000.0,-36000.0,4728000.0,0.0,-8513.82,15657250.0,12429750.0,3227500.0,10024750.0,3226500.0,193500.0,-2425000.0,2552000.0,11160500.0,-2425000.0,8127500.0,6468000.0,550000.0,308484.705,241515.29499999998,3297000.0,-544000.0,-2790000.0,885000.0,1113000.0,278000.0,-468000.0,54000.0,1606000.0,-1296000.0,-1500000.0,2829000.0
12/31/2023,16107000.0,9316000.0,6791000.0,2751000.0,4040000.0,-215000.0,-2000.0,3823000.0,866000.0,2957000.0,2957000.0,9.77,9.74,302600.0,303600.0,4040000.0,12067000.0,2957000.0,2984864.0,51000.0,266000.0,-215000.0,4089000.0,4484000.0,9034000.0,395000.0,2957000.0,-36000.0,-36000.0,4520000.0,0.0,-8136.0,15518000.0,12505000.0,3013000.0,9351000.0,3012000.0,206000.0,-2554000.0,1560000.0,11176000.0,-2554000.0,8370000.0,7099000.0,550000.0,299338.82,250661.18,3539000.0,-403000.0,-2782000.0,1065000.0,1026000.0,260000.0,-455000.0,53000.0,1425000.0,-679000.0,-1500000.0,3084000.0
12/31/2022,15932000.0,9429000.0,6503000.0,2713000.0,3790000.0,-181000.0,233000.0,3842000.0,808000.0,3034000.0,3034000.0,9.8,9.77,309600.0,310700.0,3790000.0,12142000.0,3034000.0,2881530.0,22000.0,203000.0,-181000.0,4045000.0,4455000.0,9153000.0,410000.0,3034000.0,193000.0,193000.0,4262000.0,0.0,40530.0,15422000.0,12333000.0,3089000.0,9261000.0,3088000.0,186000.0,-2544000.0,1810000.0,10851000.0,-2544000.0,7949000.0,7055000.0,550000.0,305000.0,245000.0,2348000.0,-110000.0,-3000000.0,708000.0,993000.0,199000.0,-412000.0,29000.0,593000.0,-1113000.0,-1750000.0,1936000.0
12/31/2021,14455000.0,8489000.0,5966000.0,2489000.0,3477000.0,-190000.0,39000.0,3326000.0,632000.0,2694000.0,2694000.0,8.55,8.51,315100.0,316400.0,3477000.0,10978000.0,2694000.0,2677800.0,12000.0,202000.0,-190000.0,3528000.0,3938000.0,8212000.0,410000.0,2694000.0,20000.0,20000.0,3918000.0,0.0,3800.0,16077000.0,12451000.0,3626000.0,10534000.0,3625000.0,194000.0,-2312000.0,2904000.0,11312000.0,-2312000.0,7881000.0,6160000.0,550000.0,312900.0,237100.0,2557000.0,-984000.0,-2564000.0,1527000.0,731000.0,197000.0,-296000.0,50000.0,90000.0,-351000.0,-1000000.0,2261000.0
12/31/2020,12574000.0,7375000.0,5199000.0,2317000.0,2882000.0,-189000.0,11000.0,2704000.0,595000.0,2109000.0,2109000.0,6.66,6.63,316900.0,318300.0,2882000.0,9692000.0,2109000.0,2106660.0,17000.0,206000.0,-189000.0,2910000.0,3337000.0,7102000.0,427000.0,2109000.0,3000.0,3000.0,3334000.0,0.0,660.0,15612000.0,12430000.0,3182000.0,10953000.0,3181000.0,188000.0,-2290000.0,3934000.0,11303000.0,-2290000.0,8310000.0,5558000.0,550000.0,316700.0,233300.0,2807000.0,-214000.0,-2049000.0,2564000.0,591000.0,194000.0,-236000.0,66000.0,928500.0,-4000.0,-706000.0,2571000.0
12/31/2019,15016400.0,8729400.0,6287000.0,2601400.0,3685600.0,-201400.0,58200.0,3542400.0,770200.0,2772200.0,2772200.0,9.002,8.97,308780.0,309930.0,3685600.0,11330800.0,2772200.0,2749068.036,25500.0,232000.0,-201400.0,3774400.0,4181200.0,8449800.0,406800.0,2772200.0,28800.0,28800.0,4152400.0,0.0,5668.036,15657250.0,12429750.0,3227500.0,10024750.0,3226500.0,193500.0,-2425000.0,2552000.0,11160500.0,-2425000.0,8127500.0,6468000.0,550000.0,308484.705,241515.29499999998,2909600.0,-451000.0,-2637000.0,1349800.0,890800.0,225600.0,-373400.0,50400.0,928500.0,-688600.0,-1291200.0,2536200.0
