Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,77.28817680221673,78.0792465209961,76.5425734917304,78.0792465209961,2957800,0.0,0.0
2020-01-03 00:00:00-05:00,76.81535050302556,77.97921829384123,76.73351236359673,77.74280548095703,1871700,0.0,0.0
2020-01-06 00:00:00-05:00,77.56095929287758,77.82464225485013,76.51529436504259,77.55186462402344,3500000,0.0,0.0
2020-01-07 00:00:00-05:00,77.0244797372999,78.13379339943111,77.01538506904656,77.73371124267578,4803200,0.0,0.0
2020-01-08 00:00:00-05:00,77.84284849269532,79.0976425162006,77.77919967129726,78.86123657226562,3576600,0.0,0.0
2020-01-09 00:00:00-05:00,78.7521024804768,79.17946172349633,78.07014801281572,78.6884536743164,2098900,0.0,0.0
2020-01-10 00:00:00-05:00,79.07945850813329,79.15220199888488,77.87921865953649,78.10653686523438,3118900,0.0,0.0
2020-01-13 00:00:00-05:00,79.53407651093904,82.10731966877641,79.19764314698308,81.2616958618164,5007700,0.0,0.0
2020-01-14 00:00:00-05:00,80.70704102662172,81.17076507569719,79.91597133676412,81.1162109375,3836300,0.0,0.0
2020-01-15 00:00:00-05:00,81.10710956565784,81.78906398556146,80.64338555490673,81.4344482421875,2561000,0.0,0.0
2020-01-16 00:00:00-05:00,81.83454175179686,81.83454175179686,81.21623604773973,81.82544708251953,2243900,0.0,0.0
2020-01-17 00:00:00-05:00,81.6890410011509,81.77087913643055,81.11620180298891,81.58902740478516,4474900,0.0,0.0
2020-01-21 00:00:00-05:00,81.3980891382299,83.53488553526333,81.20714270349077,82.80746459960938,4284900,0.0,0.0
2020-01-22 00:00:00-05:00,83.29847506697433,83.52579324870122,82.36192526821165,82.8893051147461,2815400,0.0,0.0
2020-01-23 00:00:00-05:00,82.77109849853684,83.13480899114445,82.31646211707749,82.83474731445312,2129400,0.0,0.0
2020-01-24 00:00:00-05:00,82.96203442184387,83.1711701831528,82.29826927394986,82.54376983642578,1610800,0.0,0.0
2020-01-27 00:00:00-05:00,81.54357166006947,82.7074395439813,81.034381195158,82.31645202636719,2222400,0.0,0.0
2020-01-28 00:00:00-05:00,82.47102584946155,82.68925627831196,82.0709506043019,82.33464050292969,1952200,0.0,0.0
2020-01-29 00:00:00-05:00,82.48012336986383,82.89838796715479,82.27099453981835,82.28917694091797,1548200,0.0,0.0
2020-01-30 00:00:00-05:00,81.69814715444838,82.47102752839523,81.17076734645647,82.41647338867188,1608500,0.0,0.0
2020-01-31 00:00:00-05:00,82.08913966391927,82.12551140501152,80.97073810843395,81.12531280517578,1796500,0.0,0.0
2020-02-03 00:00:00-05:00,81.81634030170909,82.41645652749065,81.51627872021908,81.55265045166016,1498500,0.0,0.0
2020-02-04 00:00:00-05:00,82.4346563107978,83.30755716443255,81.89818187553935,82.62560272216797,2213300,0.0,0.0
2020-02-05 00:00:00-05:00,83.04386987918663,83.3348368395018,82.24370553542022,83.02568054199219,3185000,0.0,0.0
2020-02-06 00:00:00-05:00,85.38071394342786,86.38091259657972,84.33504887718703,84.83515167236328,3888400,0.0,0.0
2020-02-07 00:00:00-05:00,84.29866762456726,84.52598578996752,82.90748156226967,82.97113037109375,2306000,0.0,0.0
2020-02-10 00:00:00-05:00,82.47102566049577,83.09842600190363,82.06185574743829,82.99840545654297,2597700,0.0,0.0
2020-02-11 00:00:00-05:00,83.49850308652036,83.9258623111205,83.12569799707794,83.51668548583984,1706500,0.0,0.0
2020-02-12 00:00:00-05:00,83.52578364769369,83.82584527801018,82.84382918090141,83.13479614257812,1590900,0.0,0.0
2020-02-13 00:00:00-05:00,83.0711523528947,84.4623384392082,82.73471896490256,84.17137145996094,2146100,0.0,0.0
2020-02-14 00:00:00-05:00,84.4714432217845,84.95335668849762,83.56217043562363,84.68966674804688,1740200,0.0,0.0
2020-02-18 00:00:00-05:00,84.18955297312249,84.24411405048085,82.7801845004968,83.8531265258789,1820600,0.0,0.0
2020-02-19 00:00:00-05:00,83.98041910046422,85.08063812984568,83.84402682106001,84.70783996582031,1616300,0.0,0.0
2020-02-20 00:00:00-05:00,84.65327694855519,85.0169873728844,84.02588357721663,84.61690521240234,1778200,0.0,0.0
2020-02-21 00:00:00-05:00,84.26229095458984,84.70783952748464,83.87130345549409,84.26229095458984,1529500,0.0,0.0
2020-02-24 00:00:00-05:00,82.53468468613022,83.04388214479005,81.09803900955582,81.40718841552734,2380600,0.0,0.0
2020-02-25 00:00:00-05:00,81.67086899201348,82.04367410766869,78.37929950780799,79.09762573242188,2620400,0.0,0.0
2020-02-26 00:00:00-05:00,79.82505188620239,80.6524864433292,78.99761039187536,79.13400268554688,3126900,0.0,0.0
2020-02-27 00:00:00-05:00,77.71194446629862,79.32543280449816,76.78213892399026,76.81859588623047,3004200,0.22,0.0
2020-02-28 00:00:00-05:00,74.5761114366344,76.19871736846862,73.46398639442519,76.0893325805664,4659600,0.0,0.0
2020-03-02 00:00:00-05:00,75.99817682234598,79.51686459079383,75.56973452054721,79.47128295898438,3370100,0.0,0.0
2020-03-03 00:00:00-05:00,79.23428657435639,81.11214028867043,77.08296387974707,78.3135986328125,3240700,0.0,0.0
2020-03-04 00:00:00-05:00,79.54419114694369,83.08110652191307,79.38921780992587,83.0081787109375,4342500,0.0,0.0
2020-03-05 00:00:00-05:00,81.166818363919,81.98723906952486,78.778484077551,79.89972686767578,3821800,0.0,0.0
2020-03-06 00:00:00-05:00,77.56608616260179,78.56882645966168,75.61531187432661,77.8304443359375,3442800,0.0,0.0
2020-03-09 00:00:00-04:00,73.51868429863116,74.50318909909015,71.19416023445525,71.46763610839844,4109100,0.0,0.0
2020-03-10 00:00:00-04:00,73.39106575961758,75.9434771708305,71.76845982250224,75.64266204833984,3490500,0.0,0.0
2020-03-11 00:00:00-04:00,73.7648101078117,74.65815863926244,69.62624964067012,71.0756607055664,3652900,0.0,0.0
