Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,147.27495930972944,148.34428837993218,146.81806551002927,147.26524353027344,1905600,0.0,0.0
2020-01-03 00:00:00-05:00,145.02937648494054,145.8362311405432,144.5919290973428,145.10714721679688,2116900,0.0,0.0
2020-01-06 00:00:00-05:00,143.77532197947357,143.86282331029557,142.13246558089907,143.23094177246094,2178200,0.0,0.0
2020-01-07 00:00:00-05:00,142.64770785738614,143.1143174236368,140.64514485100693,140.8979034423828,2073200,0.0,0.0
2020-01-08 00:00:00-05:00,141.08259988477138,143.50314893826982,140.6840304596592,142.63796997070312,1412800,0.0,0.0
2020-01-09 00:00:00-05:00,143.34762619612133,143.47399065553736,142.1227557182788,142.36578369140625,1197900,0.0,0.0
2020-01-10 00:00:00-05:00,142.122719951099,142.48241134741644,141.0047974893538,141.33531188964844,848200,0.0,0.0
2020-01-13 00:00:00-05:00,141.69501952780195,142.88099718495235,141.48115373170927,142.70602416992188,987500,0.0,0.0
2020-01-14 00:00:00-05:00,142.32692649515994,143.51290436361043,142.03528991823313,143.04627990722656,944700,0.0,0.0
2020-01-15 00:00:00-05:00,142.676889953656,144.01839449813002,142.56022642086273,143.19210815429688,799900,0.0,0.0
2020-01-16 00:00:00-05:00,143.85310064155624,144.88353678075538,143.3864911288196,144.86410522460938,804500,0.0,0.0
2020-01-17 00:00:00-05:00,145.02939739267518,146.42924110139253,143.9406366562295,146.06954956054688,1058900,0.0,0.0
2020-01-21 00:00:00-05:00,143.95030629203399,144.30026710703015,139.4202620849305,140.34376525878906,2757200,0.0,0.0
2020-01-22 00:00:00-05:00,140.95621695093556,143.08514425613512,139.74107714963438,140.1007537841797,1297100,0.0,0.0
2020-01-23 00:00:00-05:00,138.45788646304374,141.01454542665556,137.31080157690988,140.91734313964844,1863100,0.0,0.0
2020-01-24 00:00:00-05:00,140.92705813509488,140.97566669495325,135.94011952527308,137.08721923828125,2073400,0.0,0.0
2020-01-27 00:00:00-05:00,133.88896911262796,135.73599064022142,129.64084481568906,134.1514434814453,2641200,0.0,0.0
2020-01-28 00:00:00-05:00,134.84164856786188,137.83574017531083,134.4625255190891,137.31080627441406,1958500,0.0,0.0
2020-01-29 00:00:00-05:00,137.55384391267833,139.24532408238784,136.46508325167076,138.6328887939453,1290700,0.0,0.0
2020-01-30 00:00:00-05:00,136.62057043895584,139.53690551008685,134.9582677550296,139.31332397460938,1848600,0.0,0.0
2020-01-31 00:00:00-05:00,138.18568654402796,138.28290365740304,135.07493174826166,136.1539764404297,2070200,0.0,0.0
2020-02-03 00:00:00-05:00,137.74824384179007,140.43128199555872,136.94138923998642,137.5343780517578,1527600,0.0,0.0
2020-02-04 00:00:00-05:00,140.44101057009107,144.10587666965682,139.67303384502452,143.28929138183594,1812900,0.0,0.0
2020-02-05 00:00:00-05:00,145.54460747304128,145.98205489931686,143.2018140309464,143.59066772460938,1872300,0.0,0.0
2020-02-06 00:00:00-05:00,144.15449143187172,144.71831820893493,141.71449549140686,142.14222717285156,1065900,0.0,0.0
2020-02-07 00:00:00-05:00,140.8687555908493,141.34508098470562,138.79815225318143,140.05218505859375,1717600,0.0,0.0
2020-02-10 00:00:00-05:00,139.02171748238553,141.78252655172247,138.47733719169244,141.66586303710938,1169800,0.0,0.0
2020-02-11 00:00:00-05:00,141.80194929474663,144.79605554068206,141.17008253231117,143.08514404296875,1461300,0.0,0.0
2020-02-12 00:00:00-05:00,143.91142060430337,146.7597158175496,143.91142060430337,146.57501220703125,1583400,0.0,0.0
2020-02-13 00:00:00-05:00,145.28212683039916,145.35989756578417,142.56994103763338,142.62826538085938,1933900,0.0,0.0
2020-02-14 00:00:00-05:00,142.88100332697192,143.25041059669348,139.88689688621665,140.8590087890625,2441200,0.0,0.0
2020-02-18 00:00:00-05:00,140.20769745556876,141.79224462488438,140.20769745556876,140.8979034423828,2352800,0.0,0.0
2020-02-19 00:00:00-05:00,140.52851777535014,143.78509912714915,140.52851777535014,143.51290893554688,2018000,0.0,0.0
2020-02-20 00:00:00-05:00,143.4156784591913,144.75719773108955,142.19082271088305,142.7449188232422,1279600,0.0,0.0
2020-02-21 00:00:00-05:00,141.3256344491652,141.4617295234535,138.56482534706566,139.2453155517578,1858100,0.0,0.0
2020-02-24 00:00:00-05:00,133.00436283816984,133.54874315160743,130.47686585920837,131.06985473632812,3197500,0.0,0.0
2020-02-25 00:00:00-05:00,132.1975169694478,132.25584131645815,120.03639370384657,120.61965942382812,5128400,0.0,0.0
2020-02-26 00:00:00-05:00,122.76800801461407,124.10951971498284,116.50760524630995,116.83812713623047,4961200,0.0,0.0
2020-02-27 00:00:00-05:00,114.19313330256237,124.22651168678824,111.71406780567823,116.7697982788086,6958600,0.48,0.0
2020-02-28 00:00:00-05:00,113.4611463546753,121.34730781961585,113.21714388939643,121.02522277832031,6646600,0.0,0.0
2020-03-02 00:00:00-05:00,120.11753166186922,120.71289826469165,113.84178804313204,120.01016998291016,6375500,0.0,0.0
2020-03-03 00:00:00-05:00,119.81496512234081,120.77145055629211,111.1479933334377,111.53839874267578,6796500,0.0,0.0
2020-03-04 00:00:00-05:00,112.71936975015409,115.69620261957472,108.61036938450984,115.49124145507812,7343700,0.0,0.0
2020-03-05 00:00:00-05:00,111.06014473900541,112.24111558331849,106.18985841737177,107.57579040527344,6977200,0.0,0.0
2020-03-06 00:00:00-05:00,102.12967301844509,110.89424499758917,101.39766561008676,108.00525665283203,6790100,0.0,0.0
2020-03-09 00:00:00-04:00,99.5529889593093,106.30697426628434,99.31874871732788,101.6904525756836,6687400,0.0,0.0
2020-03-10 00:00:00-04:00,106.2191476119902,107.39035638562547,100.33380974869992,107.34156036376953,5395500,0.0,0.0
2020-03-11 00:00:00-04:00,103.65223972506001,103.94504564909602,97.17153512724802,97.70834350585938,8901300,0.0,0.0
2020-03-12 00:00:00-04:00,87.84085853037718,95.46349064889968,86.63060878671774,91.46185302734375,9065700,0.0,0.0
2020-03-13 00:00:00-04:00,95.8734478462678,98.36226841818434,89.40249797728403,93.31629943847656,8552800,0.0,0.0
2020-03-16 00:00:00-04:00,82.64850867438611,88.8852105884318,76.24588688445387,84.34676361083984,9327200,0.0,0.0
2020-03-17 00:00:00-04:00,85.42035597642693,87.46021989010758,66.11488749210329,73.4349594116211,12101600,0.0,0.0
2020-03-18 00:00:00-04:00,65.53905107848271,65.54881326020136,45.44301174799422,62.279178619384766,25881800,0.0,0.0
2020-03-19 00:00:00-04:00,59.71227172154743,70.95589980835379,51.38691045392494,65.19744873046875,17497700,0.0,0.0
2020-03-20 00:00:00-04:00,71.94167091972193,81.98481118323129,67.85218807429372,72.79080200195312,18154700,0.0,0.0
2020-03-23 00:00:00-04:00,73.22025039853033,78.76398624521991,65.6659367884447,68.44756317138672,12931800,0.0,0.0
2020-03-24 00:00:00-04:00,74.22555014708003,79.40815993340749,73.20073685259806,77.24141693115234,9113100,0.0,0.0
2020-03-25 00:00:00-04:00,81.50657904727106,90.45658696849237,77.32925836827135,83.204833984375,8717900,0.0,0.0
2020-03-26 00:00:00-04:00,85.49845181009736,93.69693512259731,78.6566214416843,80.8233642578125,10444300,0.0,0.0
2020-03-27 00:00:00-04:00,76.81196344399036,80.8038471466987,74.42074256313022,76.95836639404297,5749800,0.0,0.0
2020-03-30 00:00:00-04:00,74.86971722756972,76.54845541766292,71.09255629986005,74.33291625976562,6097800,0.0,0.0
2020-03-31 00:00:00-04:00,73.18121662858537,77.33901293271845,72.73224557669216,73.01528930664062,5173600,0.0,0.0
2020-04-01 00:00:00-04:00,68.32068810406957,69.69686553870629,66.02706649270577,67.49108123779297,7651300,0.0,0.0
2020-04-02 00:00:00-04:00,67.62771943333145,68.89652769609044,60.073401999232985,61.488616943359375,8062700,0.0,0.0
2020-04-03 00:00:00-04:00,62.81599321374068,63.15759516474617,55.6325602738937,57.662662506103516,10622200,0.0,0.0
2020-04-06 00:00:00-04:00,63.00143036927277,69.19909059853025,62.249898715330126,68.89652252197266,12186100,0.0,0.0
2020-04-07 00:00:00-04:00,76.4313235805142,80.01328513664113,70.93639119322322,72.04904174804688,11850400,0.0,0.0
2020-04-08 00:00:00-04:00,73.43497469496063,81.92626435663189,73.16169314450771,80.55008697509766,9143600,0.0,0.0
2020-04-09 00:00:00-04:00,83.9758816058982,86.89414873674484,77.75869668279014,79.3593521118164,10337400,0.0,0.0
2020-04-13 00:00:00-04:00,79.60334559768486,79.61310777928004,73.89369056800147,76.21659088134766,4157800,0.0,0.0
2020-04-14 00:00:00-04:00,79.05678325423573,81.30160847333323,76.96812315656125,80.69647979736328,6093100,0.0,0.0
2020-04-15 00:00:00-04:00,76.14828820520567,80.02304865299385,75.6700454449431,78.79328155517578,4822700,0.0,0.0
2020-04-16 00:00:00-04:00,78.16861226717432,79.04702247485478,74.42073864288834,78.46141815185547,5398800,0.0,0.0
2020-04-17 00:00:00-04:00,83.25364521753849,83.57572281667045,80.31585341228251,82.23859405517578,5299500,0.0,0.0
2020-04-20 00:00:00-04:00,79.65214669082557,81.25280189215113,77.38780464165556,77.85628509521484,4155000,0.0,0.0
2020-04-21 00:00:00-04:00,75.76763097717992,78.12958013058113,75.26010920524666,77.9831771850586,4747000,0.0,0.0
2020-04-22 00:00:00-04:00,79.47646556260796,80.49151648534185,76.86075942035286,78.10028839111328,3709700,0.0,0.0
2020-04-23 00:00:00-04:00,78.5199806074376,81.49681329309604,78.04173791980118,79.15438842773438,4540300,0.0,0.0
2020-04-24 00:00:00-04:00,79.30079649235014,80.20848590697867,76.51917004312202,78.77375030517578,3545000,0.0,0.0
2020-04-27 00:00:00-04:00,80.40367495961723,84.19059729319915,79.57406821880653,83.2243423461914,5419500,0.0,0.0
2020-04-28 00:00:00-04:00,85.31302205760227,86.61110946074811,82.49234682327419,85.3227767944336,4210900,0.0,0.0
2020-04-29 00:00:00-04:00,88.78761359623061,95.11215299429128,88.2020091995752,93.68717956542969,7369500,0.0,0.0
2020-04-30 00:00:00-04:00,91.35449772245185,91.64730358308566,87.12837433717567,88.75831604003906,5366100,0.0,0.0
2020-05-01 00:00:00-04:00,85.00068666314525,86.35734708401426,82.20930559235106,82.71682739257812,4234300,0.0,0.0
2020-05-04 00:00:00-04:00,79.82783600902908,83.54643066482745,78.48094527415141,80.59888458251953,4087100,0.0,0.0
2020-05-05 00:00:00-04:00,83.07795029157597,84.98116627263155,81.07712738114259,81.6529769897461,3457800,0.0,0.0
2020-05-06 00:00:00-04:00,82.2971445609344,82.89251112395684,78.92991378992079,79.16415405273438,3013100,0.0,0.0
2020-05-07 00:00:00-04:00,81.35040988397304,84.86404343901573,81.05761143143143,83.91732025146484,4032800,0.0,0.0
2020-05-08 00:00:00-04:00,85.96693829239354,86.37686058941954,83.59523436479563,85.07876586914062,4267900,0.0,0.0
2020-05-11 00:00:00-04:00,82.27761455624193,82.71681590996221,79.55454680263365,80.3353500366211,6832700,0.0,0.0
2020-05-12 00:00:00-04:00,80.9697777645592,81.86770505608982,77.36829896840928,77.42686462402344,3605500,0.0,0.0
