Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,48.98330352608137,48.991538784335276,48.60441566379101,48.76091384887695,5002100,0.0,0.0
2020-01-03 00:00:00-05:00,48.18435354701333,48.43969056873493,47.788995125722394,48.192588806152344,5161800,0.0,0.0
2020-01-06 00:00:00-05:00,47.00650497889113,47.599544073805625,46.800588975604576,47.53364944458008,6869200,0.0,0.0
2020-01-07 00:00:00-05:00,47.38539755600396,47.51718369435603,47.06416904014763,47.08064270019531,4006800,0.0,0.0
2020-01-08 00:00:00-05:00,47.113590032428995,47.36892390816038,46.97356549300232,46.98180389404297,5627500,0.0,0.0
2020-01-09 00:00:00-05:00,47.23714363155071,47.41011551254575,46.833549907298405,46.99828338623047,5775400,0.0,0.0
2020-01-10 00:00:00-05:00,47.031227423088744,47.07241314921684,46.6029247780303,46.67705154418945,5285000,0.0,0.0
2020-01-13 00:00:00-05:00,46.55350400736275,46.767655330883144,46.281693295402086,46.709999084472656,6235800,0.0,0.0
2020-01-14 00:00:00-05:00,46.693521625503486,47.11359212037047,46.51231764096062,46.61115646362305,6866500,0.0,0.0
2020-01-15 00:00:00-05:00,45.68864937850217,45.97693056139786,44.88145892436501,45.276817321777344,10158500,0.0,0.0
2020-01-16 00:00:00-05:00,45.095623331156304,45.523929171801775,44.8073420643902,45.45803451538086,12176100,0.0,0.0
2020-01-17 00:00:00-05:00,45.565096686059405,45.70512121361234,45.3921279832256,45.589805603027344,9546400,0.0,0.0
2020-01-21 00:00:00-05:00,45.210929963795486,45.293298273619854,44.77438891883043,44.82380676269531,9490600,0.0,0.0
2020-01-22 00:00:00-05:00,44.930877208167765,45.318000350797504,44.84851205281343,45.252105712890625,6804900,0.0,0.0
2020-01-23 00:00:00-05:00,45.12856403263586,45.30976802712485,44.76614975959848,45.202693939208984,7107800,0.0,0.0
2020-01-24 00:00:00-05:00,45.18621475649969,45.18621475649969,44.06603103494281,44.34607696533203,6179500,0.0,0.0
2020-01-27 00:00:00-05:00,43.654200548763505,44.239001349197615,43.5471233280266,44.09897994995117,6296200,0.0,0.0
2020-01-28 00:00:00-05:00,44.346082795680275,44.80733590109031,44.20605824106145,44.36255645751953,5965200,0.0,0.0
2020-01-29 00:00:00-05:00,44.4613926251788,44.77438589733026,44.090743111055964,44.148399353027344,5026600,0.0,0.0
2020-01-30 00:00:00-05:00,43.81069926978872,44.7414407296104,43.802464009980426,44.68378448486328,6190800,0.0,0.0
2020-01-31 00:00:00-05:00,44.28018351205169,44.4037343918951,43.69538271712225,43.83540725708008,6355100,0.0,0.0
2020-02-03 00:00:00-05:00,44.12369153942169,44.68378345435944,44.10721787815533,44.222530364990234,6336900,0.0,0.0
2020-02-04 00:00:00-05:00,44.79086284514084,45.1697476464798,44.6343646265658,44.65907669067383,5512200,0.0,0.0
2020-02-05 00:00:00-05:00,45.30154075758643,45.62276936205175,45.14504565700929,45.46627426147461,6071600,0.0,0.0
2020-02-06 00:00:00-05:00,45.72983424071028,45.79572573922339,45.07913880448532,45.13679504394531,4608800,0.0,0.0
2020-02-07 00:00:00-05:00,45.005010495434625,45.08737879902378,44.72496454729052,44.9885368347168,3626700,0.0,0.0
2020-02-10 00:00:00-05:00,44.84027523894198,45.005008697509766,44.56022930198555,45.005008697509766,5602700,0.0,0.0
2020-02-11 00:00:00-05:00,45.06266647139257,45.5568668639268,45.05443121209694,45.243873596191406,5309400,0.0,0.0
2020-02-12 00:00:00-05:00,45.51568500304688,45.86986088136877,45.128564942717894,45.14503860473633,4112400,0.0,0.0
2020-02-13 00:00:00-05:00,45.02148519215886,45.606286021966135,44.873225384316235,45.449790954589844,4928100,0.0,0.0
2020-02-14 00:00:00-05:00,45.47450078522039,45.57334275377982,45.16974590390296,45.39213562011719,4351500,0.0,0.0
2020-02-18 00:00:00-05:00,45.20269470382792,45.383898701382044,44.3131358099032,44.82380676269531,5591200,0.0,0.0
2020-02-19 00:00:00-05:00,45.05442899375618,45.202688790013646,44.980299095627444,45.095611572265625,4219800,0.0,0.0
2020-02-20 00:00:00-05:00,44.947352665429705,45.490970881787796,44.906170086105334,45.13679504394531,4906200,0.0,0.0
2020-02-21 00:00:00-05:00,44.906168767083905,45.046190161079814,44.519045620341075,44.930877685546875,5666000,0.0,0.0
2020-02-24 00:00:00-05:00,43.6953807133844,44.14839534865404,43.61301555861874,43.7200927734375,7773800,0.0,0.0
2020-02-25 00:00:00-05:00,43.67890722099924,43.926008970299335,41.636220583115495,41.7762451171875,10564600,0.0,0.0
2020-02-26 00:00:00-05:00,42.16336519403392,42.3775196248839,40.89492483650336,40.903160095214844,12018000,0.0,0.0
2020-02-27 00:00:00-05:00,40.11244598178437,40.83727133611059,39.13228360188098,39.14052200317383,13413900,0.0,0.0
2020-02-28 00:00:00-05:00,37.89678547424821,38.473350997236096,36.99075618243105,38.25096130371094,24626100,0.0,0.0
2020-03-02 00:00:00-05:00,38.283907612394785,39.66766357421875,37.48495241697652,39.66766357421875,12673900,0.0,0.0
2020-03-03 00:00:00-05:00,39.519406257948184,40.39249140394104,37.624979306935955,37.970916748046875,13197700,0.0,0.0
2020-03-04 00:00:00-05:00,38.358040965354384,38.54748335145975,37.32846073084943,38.43217086791992,12095400,0.0,0.0
2020-03-05 00:00:00-05:00,37.311986557068906,37.311986557068906,35.5246368027159,36.06001663208008,12815800,0.0,0.0
2020-03-06 00:00:00-05:00,34.330328132898835,35.195175015903914,34.10793839577811,34.96455001831055,14127500,0.0,0.0
2020-03-09 00:00:00-04:00,31.31571324229924,32.164086362341976,29.553072358079017,29.915483474731445,17811700,0.0,0.0
