Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,143.00342320426967,143.15940856933594,141.63623759136632,143.15940856933594,2037800,0.0,0.0
2020-01-03 00:00:00-05:00,142.00323716925672,143.1410298830525,141.42517714619035,142.9391632080078,1176000,0.0,0.0
2020-01-06 00:00:00-05:00,142.52626920985387,144.14118872271138,142.23263984332405,144.11366271972656,1281800,0.0,0.0
2020-01-07 00:00:00-05:00,141.41596369589993,142.55375617811922,140.97553376772458,141.23245239257812,1505900,0.0,0.0
2020-01-08 00:00:00-05:00,141.03059772554477,142.0399309809826,140.0855011322785,140.26901245117188,2106300,0.0,0.0
2020-01-09 00:00:00-05:00,140.8562003321375,141.35169609467036,139.92945944437787,141.2599334716797,1796900,0.0,0.0
2020-01-10 00:00:00-05:00,140.90215578849745,141.71879315920373,137.73653964367057,138.54400634765625,2363000,0.0,0.0
2020-01-13 00:00:00-05:00,138.35129127412495,138.75502457048495,137.2043280462913,138.46139526367188,1672300,0.0,0.0
2020-01-14 00:00:00-05:00,137.98424900880448,139.2963680342662,137.89248636322768,138.33291625976562,1410600,0.0,0.0
2020-01-15 00:00:00-05:00,137.85579134106018,138.98439908977153,137.13090283504,138.81922912597656,1367900,0.0,0.0
2020-01-16 00:00:00-05:00,139.12205839875787,140.49841438291978,138.8926657347309,140.0763397216797,1101800,0.0,0.0
2020-01-17 00:00:00-05:00,140.067126949612,141.43431199324954,140.0212596268237,141.0214080810547,2009300,0.0,0.0
2020-01-21 00:00:00-05:00,140.3882978059173,140.96637174779613,139.54413455805587,140.1497344970703,1427000,0.0,0.0
2020-01-22 00:00:00-05:00,140.43418313700755,141.2141097464356,140.12221249323633,141.14988708496094,1098000,0.0,0.0
2020-01-23 00:00:00-05:00,139.663401663974,140.33322415928427,136.80057239444426,139.55328369140625,2514000,0.0,0.0
2020-01-24 00:00:00-05:00,139.41568151226988,140.51676345029568,139.10371086334894,139.4799041748047,1476400,0.0,0.0
2020-01-27 00:00:00-05:00,138.5440021225466,139.36063946834827,137.98428344726562,137.98428344726562,1163100,0.0,0.0
2020-01-28 00:00:00-05:00,138.43385698875818,139.89280472594245,138.32375300897627,138.51644897460938,1716500,0.0,0.0
2020-01-29 00:00:00-05:00,139.0670413216622,139.709338142026,138.3605078187517,138.4522705078125,1266200,0.0,0.0
2020-01-30 00:00:00-05:00,137.73651791911584,141.55361482551746,137.6906365907137,141.434326171875,1267100,0.0,0.0
2020-01-31 00:00:00-05:00,140.92966769685907,141.7738309843296,138.78255581344382,139.46156311035156,2336300,0.0,0.0
2020-02-03 00:00:00-05:00,139.98459449830185,142.0858394031821,139.73684646999754,140.599365234375,1831900,0.0,0.0
2020-02-04 00:00:00-05:00,141.86557559634574,142.88407941161105,141.4434870058061,141.5811309814453,1880600,0.0,0.0
2020-02-05 00:00:00-05:00,147.06820091687896,151.76615746992852,144.37972603037653,151.70193481445312,3119400,0.0,0.0
2020-02-06 00:00:00-05:00,152.31671419807782,153.91329202582094,149.37130651608976,149.765869140625,3035600,0.0,0.0
2020-02-07 00:00:00-05:00,149.20614967497363,150.9678834742237,148.86665304729468,149.31625366210938,1908200,0.0,0.0
2020-02-10 00:00:00-05:00,149.34376985780202,149.8943177593808,148.64642131668165,149.88514709472656,1511000,0.0,0.0
2020-02-11 00:00:00-05:00,149.73834189630892,150.81189777117015,148.9400599895952,150.6100311279297,1718600,0.0,0.0
2020-02-12 00:00:00-05:00,151.1881123639188,152.1056829680557,150.22466042937182,150.38064575195312,1174600,0.0,0.0
2020-02-13 00:00:00-05:00,150.24298515043213,151.61015611139098,149.78419994183903,151.24313354492188,1612700,0.0,0.0
2020-02-14 00:00:00-05:00,151.08716975967758,151.61936235751878,149.6098806176918,150.9954071044922,1246300,0.0,0.0
2020-02-18 00:00:00-05:00,150.86694457795647,151.1789151973245,149.63740343031893,150.0227813720703,1366100,0.0,0.0
2020-02-19 00:00:00-05:00,150.42652265377504,150.8394266132774,149.17862610884657,150.6742706298828,1451100,0.0,0.0
2020-02-20 00:00:00-05:00,150.243022217938,150.4815855448992,149.27038557490334,149.70164489746094,2265600,0.0,0.0
2020-02-21 00:00:00-05:00,149.2428336152878,150.52744069343703,149.2428336152878,150.25216674804688,1267700,0.0,0.0
2020-02-24 00:00:00-05:00,147.60043726240445,149.2520674781513,146.56357779343188,147.2609405517578,1919200,0.0,0.0
2020-02-25 00:00:00-05:00,147.04986089757497,147.48112020429568,143.6456817755224,144.25128173828125,2502200,0.0,0.0
2020-02-26 00:00:00-05:00,145.1871734055202,146.9397363858881,143.94846165577917,145.003662109375,2354700,0.0,0.0
2020-02-27 00:00:00-05:00,143.36122299485007,145.05872005517168,137.68145923946582,137.73651123046875,3118900,0.0,0.0
2020-02-28 00:00:00-05:00,134.8645470559385,135.61696180337336,130.51527059253755,133.07528686523438,3792900,0.0,0.0
2020-03-02 00:00:00-05:00,133.1670511743723,139.5992172724694,133.05693316058162,139.29641723632812,3069400,0.0,0.0
2020-03-03 00:00:00-05:00,139.58085009123613,140.90215413644137,133.26797321005898,134.13047790527344,2838300,0.0,0.0
2020-03-04 00:00:00-05:00,135.70868684772825,139.7184799113426,134.55255292606134,139.41567993164062,2147900,0.0,0.0
2020-03-05 00:00:00-05:00,135.96557785942716,135.96557785942716,131.33185844795176,132.94677734375,2569500,0.0,0.0
2020-03-06 00:00:00-05:00,128.34061259552476,133.4606589119753,127.78089389423668,132.88259887695312,3488900,0.0,0.0
2020-03-09 00:00:00-04:00,124.46845426695462,130.2950335507949,121.08263029680596,123.84451293945312,3246600,0.0,0.0
2020-03-10 00:00:00-04:00,127.60654535319479,127.83593799472911,122.84435187477995,127.63407135009766,2602200,0.0,0.0
2020-03-11 00:00:00-04:00,123.9178930949779,125.38599742648084,118.98135955292894,120.46781921386719,2664200,0.0,0.0
2020-03-12 00:00:00-04:00,113.77874376402859,116.10019604493927,106.9428462332476,107.11717987060547,3339900,0.0,0.0
2020-03-13 00:00:00-04:00,112.59508864723945,113.24656293989774,103.73136020008359,111.81515502929688,5280200,0.0,0.0
2020-03-16 00:00:00-04:00,98.86822855490901,104.85996323495355,92.39018259462922,93.06000518798828,4112700,0.0,0.0
2020-03-17 00:00:00-04:00,95.08784485949282,101.2447431405128,89.72005790514983,101.00617980957031,4513400,0.0,0.0
2020-03-18 00:00:00-04:00,94.50060838226216,99.38208443025027,80.14980259454865,91.58273315429688,4346700,0.0,0.0
2020-03-19 00:00:00-04:00,90.10347136672442,93.27456655642776,86.75671560140363,91.09270477294922,3600900,0.75,0.0
2020-03-20 00:00:00-04:00,91.52724203240585,96.13134276545892,86.07258680361107,93.89400482177734,4849700,0.0,0.0
2020-03-23 00:00:00-04:00,89.96481197278334,93.88477196174941,85.09260696830589,87.08956146240234,3960800,0.0,0.0
2020-03-24 00:00:00-04:00,91.31461185527633,95.16060894581801,89.09577497605196,94.81853485107422,3525000,0.0,0.0
2020-03-25 00:00:00-04:00,94.01420824927058,100.17149253412197,89.7059523321331,94.11590576171875,4168100,0.0,0.0
2020-03-26 00:00:00-04:00,95.05891505016224,102.02053259940874,92.9140341460457,100.975830078125,4073900,0.0,0.0
2020-03-27 00:00:00-04:00,96.89870488392202,104.91427928297269,96.223810864105,100.22697448730469,3714800,0.0,0.0
2020-03-30 00:00:00-04:00,100.43960949097203,106.05143204604981,97.65680904152002,105.4320068359375,2792700,0.0,0.0
2020-03-31 00:00:00-04:00,104.11917051244698,105.36726781213225,102.02975884452002,103.25936889648438,3075500,0.0,0.0
2020-04-01 00:00:00-04:00,97.95265496834898,99.83867206669191,94.86476900039779,96.30701446533203,2313200,0.0,0.0
2020-04-02 00:00:00-04:00,95.85400100827613,100.19923163028271,95.61362441727466,97.93416595458984,2256600,0.0,0.0
2020-04-03 00:00:00-04:00,96.8709447924468,98.59054794704127,93.67211501387563,95.05889129638672,1868100,0.0,0.0
2020-04-06 00:00:00-04:00,99.2007441387143,103.03748664564407,98.85867007766697,102.39957427978516,3005300,0.0,0.0
