Model,Scaler,Parameters,Mean Recall,Mean Precision,Mean F1 Score
Logistic Regression,No Scaler,"{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.33256013488571623,0.3029630800794626,0.3170702318935773
Logistic Regression,No Scaler,"{'classifier__C': 1, 'classifier__penalty': 'l1', 'classifier__solver': 'saga'}",0.34043013103016656,0.3793557271064135,0.33242819832757986
Logistic Regression,No Scaler,"{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.3376883400139214,0.32539847770273655,0.3255199973304582
Logistic Regression,No Scaler,"{'classifier__C': 1, 'classifier__penalty': 'l2', 'classifier__solver': 'saga'}",0.3406875312875668,0.3793778102863915,0.3325568185830215
Logistic Regression,No Scaler,"{'classifier__C': 10, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.3369220339041038,0.31978180558862856,0.32464531146501807
Logistic Regression,No Scaler,"{'classifier__C': 10, 'classifier__penalty': 'l1', 'classifier__solver': 'saga'}",0.34043013103016656,0.3793557271064135,0.33242819832757986
Logistic Regression,No Scaler,"{'classifier__C': 10, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.337691287345113,0.3365115257035197,0.32607745562031765
Logistic Regression,No Scaler,"{'classifier__C': 10, 'classifier__penalty': 'l2', 'classifier__solver': 'saga'}",0.3406875312875668,0.3793778102863915,0.3325568185830215
Logistic Regression,No Scaler,"{'classifier__C': 100, 'classifier__penalty': 'l1', 'classifier__solver': 'liblinear'}",0.3338656514584084,0.31619959528931246,0.32264351827005855
Logistic Regression,No Scaler,"{'classifier__C': 100, 'classifier__penalty': 'l1', 'classifier__solver': 'saga'}",0.34043013103016656,0.3793557271064135,0.33242819832757986
Logistic Regression,No Scaler,"{'classifier__C': 100, 'classifier__penalty': 'l2', 'classifier__solver': 'liblinear'}",0.3369220339041038,0.31978180558862856,0.32464531146501807
Logistic Regression,No Scaler,"{'classifier__C': 100, 'classifier__penalty': 'l2', 'classifier__solver': 'saga'}",0.34043013103016656,0.3793557271064135,0.33242819832757986
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.6}",0.3333333333333333,0.303030303030303,0.31745704013876364
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8}",0.33939393939393936,0.3699112583323109,0.3286846904795593
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.33939393939393936,0.3699112583323109,0.3286846904795593
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0}",0.33913948646773073,0.3698916288389972,0.3285574759005906
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.6}",0.3380952380952381,0.36990880464564674,0.3264624068114266
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.34415584415584416,0.4367897599476547,0.3376900571522222
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.34415584415584416,0.4367897599476547,0.3376900571522222
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.33913948646773073,0.3698916288389972,0.3285574759005906
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.34415584415584416,0.4367897599476547,0.3376900571522222
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 0.8}",0.34415584415584416,0.4367897599476547,0.3376900571522222
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 0.9}",0.3490295963578406,0.5036508092846121,0.34720353934469356
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 1.0}",0.34401029133853556,0.40341606750057457,0.33721440018428367
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.6}",0.3333333333333333,0.303030303030303,0.31745704013876364
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8}",0.33939393939393936,0.3699112583323109,0.3286846904795593
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.33888503354152205,0.3698726847651977,0.32843024176970015
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0}",0.3435013854861183,0.43670933547138147,0.33781422825540475
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.6}",0.3432234432234432,0.4367873062609905,0.3361026941190101
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.3490295963578406,0.5036493174891989,0.3472031103289154
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.34401029133853556,0.43674873269387726,0.3380691234008108
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.3429895323025094,0.40333468548853857,0.3367027323606993
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.3537875561131375,0.503858687231556,0.3550959350422635
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.8}",0.3485137981676238,0.47027166804038567,0.3463898181612196
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.9}",0.3486226982765239,0.5035834349907332,0.3474511770384232
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 1.0}",0.3481177374307145,0.470214527556257,0.34634297398805636
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.6}",0.3333333333333333,0.303030303030303,0.31745704013876364
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8}",0.33913948646773073,0.3698916288389972,0.3285574759005906
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.33888503354152205,0.3698726847651977,0.32843024176970015
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0}",0.3378613271743043,0.33645618387319476,0.3270624450531157
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.6}",0.3527472527472527,0.43721546735866995,0.3509774619843358
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.34426769159593584,0.43677081587385513,0.33819774365625244
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.3437528910811353,0.4367264939985474,0.3379400294059385
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.3370950210644867,0.3197288707597385,0.32530949027861605
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 0.5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.3634202657458471,0.5709351312133515,0.37158895720934493
