Model,Scaler,Parameters,Mean Recall,Mean Precision,Mean F1 Score
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.34212010212010213,0.35227378610564447,0.3330019020625524
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0}",0.33760683760683763,0.3154111126266321,0.3241838324026228
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.6}",0.3955245171776612,0.4915568796202807,0.4083422352464544
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.35427041912336027,0.47602544092838944,0.35610608859945014
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.3474553224553224,0.3601981265577529,0.34156007714501296
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.33760683760683763,0.3154111126266321,0.3241838324026228
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.3942424658956099,0.47726674327298174,0.40459533123219577
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.8}",0.35888678615352043,0.5095282268316889,0.3648547941525486
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.9}",0.3566616716616716,0.4606253355084323,0.35845920275532706
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 1.0}",0.33760683760683763,0.3154111126266321,0.3241838324026228
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.6}",0.3745695734285998,0.5116599643575621,0.38980994107097144
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8}",0.3527085199752543,0.4759526109340787,0.35476881813067257
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.34317016317016313,0.3911882041390801,0.33560969208958863
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0}",0.33786324786324784,0.3187663198820438,0.3248040778406974
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.6}",0.39335131456328215,0.510852500813576,0.4098479111961072
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.35878368363662483,0.543630252977792,0.36527293840425057
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.34291375291375287,0.3856110822005388,0.33492504253916067
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.33786324786324784,0.3187663198820438,0.3248040778406974
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.39584431176216167,0.4929190869268908,0.41041121506748296
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 0.8}",0.3589556062223406,0.47691554220279614,0.3650164312021143
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 0.9}",0.34265231500525617,0.3855850919306461,0.33479453846147667
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 2, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 1.0}",0.33786324786324784,0.3187663198820438,0.3248040778406974
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.01, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 300, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.1, 'classifier__max_depth': 5, 'classifier__n_estimators': 300, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.6}",0.3375213675213675,0.36883035663523467,0.3251913845644789
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 100, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.6}",0.3375213675213675,0.36883035663523467,0.3251913845644789
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.8}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 0.9}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 200, 'classifier__subsample': 1.0}",0.3333333333333333,0.30197444831591175,0.31687010499091406
XGBoost,StandardScaler,"{'classifier__colsample_bytree': 0.6, 'classifier__gamma': 5, 'classifier__learning_rate': 0.3, 'classifier__max_depth': 3, 'classifier__n_estimators': 300, 'classifier__subsample': 0.6}",0.3375213675213675,0.36883035663523467,0.3251913845644789
